"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"HZON","Horizon Acquisition Corporation II","Financial","Shell Companies",645.11,,,,,65.56,,,57.90%,5.94%,0.96%,,0.10%,0.10%,1.23%,-1.60%,,-4.74%,,0.43%,-0.11%,0.16%,-1.72%,-0.81%,0.82%,-19.08%,1.71%,50.77,,9.84,0.00%,145811,
"IAA","IAA, Inc.","Industrials","Specialty Business Services",6696.27,23.07,,16.40%,6.90%,134.80,0.20%,-0.13%,,-0.50%,2.23%,25.30%,-5.90%,-14.68%,-9.00%,-14.62%,-19.46%,-25.15%,,3.28%,-9.64%,-12.25%,-13.85%,-20.48%,-0.26%,-27.24%,-0.26%,30.28,1.30,48.64,-3.26%,373270,70.88
"IAC","IAC/InterActiveCorp","Communication Services","Internet Content & Information",11432.29,10.38,,18.50%,-1.20%,86.26,5.20%,0.00%,88.10%,0.03%,1.69%,-2.20%,-3.03%,-16.89%,-4.92%,-20.84%,33.92%,0.21%,1.68,3.40%,-10.10%,-10.19%,-14.54%,-20.51%,1.31%,-29.52%,36.82%,30.37,1.90,126.24,-0.86%,285582,181.57
"IACC","ION Acquisition Corp 3 Ltd.","Financial","Shell Companies",215.60,,,,,22.00,3.84%,0.00%,75.77%,,,,0.20%,0.51%,-0.51%,,,-2.00%,,0.27%,0.13%,0.42%,-0.03%,-0.51%,1.55%,-3.35%,1.66%,52.24,,9.80,0.00%,0,
"IAE","Voya Asia Pacific High Dividend Equity Income Fund","Financial","Closed-End Fund - Foreign",97.57,,10.49%,,,11.90,,,52.09%,,,,-2.03%,-5.53%,-4.98%,-14.14%,-4.54%,-4.98%,,0.96%,-3.48%,-3.76%,-9.42%,-7.13%,0.49%,-15.81%,0.49%,28.71,,8.20,-2.15%,47648,
"IAF","Aberdeen Australia Equity Fund, Inc.","Financial","Asset Management",141.22,,10.56%,,,23.30,,,29.03%,,,,-0.49%,-1.30%,-3.81%,-6.05%,16.76%,14.99%,,1.24%,-1.83%,0.16%,-1.89%,-5.16%,8.02%,-9.01%,23.67%,43.11,,6.06,-0.16%,67414,
"IAG","IAMGOLD Corporation","Basic Materials","Gold",1532.30,,,15.30%,6.30%,476.80,1.70%,0.00%,76.80%,0.09%,2.12%,1.50%,-6.08%,3.34%,28.75%,-14.64%,-7.21%,-15.80%,1.07,4.87%,-0.56%,12.39%,4.40%,-10.95%,42.44%,-21.77%,43.06%,52.25,2.20,3.09,-3.44%,7690584,
"IAGG","iShares Core International Aggregate Bond ETF","Financial","Exchange Traded Fund",,,0.89%,,,,,,,,,,0.18%,0.42%,-0.90%,0.93%,-1.09%,-1.62%,,0.27%,0.31%,0.41%,0.22%,-0.54%,1.23%,-1.64%,1.45%,55.57,,55.30,0.40%,76434,
"IAI","iShares U.S. Broker-Dealers & Securities Exchanges ETF","Financial","Exchange Traded Fund",,,1.03%,,,,,,,,,,-1.65%,-2.82%,-1.20%,7.47%,48.42%,37.54%,,1.27%,-3.36%,-1.03%,6.96%,-5.89%,7.27%,-5.89%,50.83%,40.75,,109.40,-3.17%,50243,
"IAK","iShares U.S. Insurance ETF","Financial","Exchange Traded Fund",,,2.03%,,,,,,,,,,-1.61%,-2.50%,-1.52%,-0.08%,22.39%,20.33%,,0.83%,-2.95%,-1.04%,3.05%,-4.75%,5.55%,-4.75%,26.53%,40.64,,81.22,-2.87%,71310,
"IART","Integra LifeSciences Holdings Corporation","Healthcare","Medical Devices",5421.00,25.54,,73.70%,9.20%,84.75,10.90%,-4.28%,93.30%,2.91%,6.22%,15.30%,-4.53%,-5.41%,-11.21%,-6.07%,19.23%,-0.09%,1.19,3.05%,-6.32%,-6.33%,-7.21%,-13.50%,-1.28%,-16.20%,22.24%,36.56,2.50,64.86,-3.85%,155202,78.55
"IAS","Integral Ad Science Holding Corp.","Communication Services","Advertising Agencies",3441.73,,,,,151.99,,,94.40%,1.12%,,-8.80%,-2.89%,0.64%,11.52%,,,14.33%,,7.22%,-3.71%,1.95%,11.36%,-20.72%,16.34%,-20.72%,44.98%,47.39,1.90,23.53,-1.42%,361088,27.62
"IAT","iShares U.S. Regional Banks ETF","Financial","Exchange Traded Fund",,,2.14%,,,,,,,,,,-2.97%,-1.34%,5.49%,1.42%,42.90%,38.27%,,1.47%,-3.64%,-0.69%,5.95%,-5.81%,13.26%,-5.81%,49.23%,41.10,,62.69,-4.60%,153203,
"IAU","iShares Gold Trust","Financial","Exchange Traded Fund",,,,,,,,,,,,,-4.09%,-0.76%,-1.91%,-6.34%,-1.45%,-6.34%,,0.77%,-2.08%,-0.26%,-0.46%,-4.49%,3.63%,-8.85%,6.32%,40.66,,33.96,-0.21%,10674899,
"IAUF","iShares Gold Strategy ETF","Financial","Exchange Traded Fund",,,8.00%,,,,,,,,,,-4.28%,-0.93%,-2.11%,-6.93%,-9.57%,-7.19%,,0.52%,-2.22%,-0.45%,-0.83%,-4.95%,3.37%,-12.90%,5.72%,40.06,,54.51,-0.06%,4272,
"IBA","Industrias Bachoco, S.A.B. de C.V.","Consumer Defensive","Farm Products",2016.43,7.67,2.13%,0.60%,8.30%,50.00,82.80%,0.00%,2.70%,1.79%,0.05%,9.50%,-2.71%,-6.97%,-8.93%,-14.03%,-2.37%,-11.67%,0.77,1.46%,-4.30%,-7.69%,-8.49%,-15.33%,-0.43%,-17.70%,4.15%,28.60,2.00,39.89,-1.54%,11562,48.00
"IBB","iShares Biotechnology ETF","Financial","Exchange Traded Fund",,,0.17%,,,,,,,,,,0.79%,-1.68%,-9.84%,1.94%,11.48%,2.25%,,1.59%,-1.07%,-2.81%,-2.87%,-11.21%,3.12%,-12.67%,11.97%,45.16,,154.90,0.98%,2969929,
"IBBJ","Defiance Nasdaq Junior Biotechnology ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,0.17%,6.09%,-2.38%,-3.33%,-0.49%,-13.07%,,0.47%,0.37%,1.87%,-4.82%,-2.63%,7.31%,-27.77%,7.50%,56.60,,29.94,0.23%,477,
"IBBQ","Invesco Nasdaq Biotechnology ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,0.33%,-1.90%,-9.65%,,,-5.20%,,1.38%,-2.04%,-3.53%,-5.67%,-10.78%,2.41%,-12.68%,2.41%,40.57,,24.25,0.62%,13360,
"IBCP","Independent Bank Corporation","Financial","Banks - Regional",488.37,7.38,3.71%,24.00%,11.60%,21.52,0.60%,-0.24%,81.90%,-1.21%,2.09%,94.00%,-4.15%,2.68%,6.65%,-2.92%,24.83%,22.47%,1.07,2.43%,-3.99%,1.16%,2.15%,-7.60%,15.11%,-8.53%,33.37%,42.91,2.70,22.62,-4.64%,88139,24.80
"IBD","Inspire Corporate Bond Impact ETF","Financial","Exchange Traded Fund",,,1.39%,,,,,,,,,,-0.31%,-0.58%,-1.86%,-1.11%,-2.78%,-2.82%,,0.44%,-0.33%,-0.76%,-1.22%,-2.45%,0.70%,-6.38%,3.36%,43.45,,25.84,0.31%,25905,
"IBDD","iShares iBonds Mar 2023 Term Corporate ETF","Financial","Exchange Traded Fund",,,2.28%,,,,,,,,,,-0.13%,-0.26%,-0.61%,-1.20%,-1.79%,-1.70%,,0.20%,-0.17%,-0.35%,-0.88%,-0.81%,7.20%,-2.08%,7.20%,33.28,,26.81,-0.06%,3953,
"IBDM","iShares iBonds Dec 2021 Term Corporate ETF","Financial","Exchange Traded Fund",,,1.82%,,,,,,,,,,0.04%,-0.04%,-0.12%,-0.32%,-1.04%,-0.76%,,0.05%,0.00%,-0.02%,-0.22%,-0.12%,0.08%,-1.08%,0.08%,49.81,,24.72,0.02%,49256,
"IBDN","iShares iBonds Dec 2022 Term Corporate ETF","Financial","Exchange Traded Fund",,,1.98%,,,,,,,,,,-0.04%,-0.12%,-0.47%,-0.83%,-1.45%,-1.33%,,0.07%,-0.02%,-0.14%,-0.56%,-0.36%,0.08%,-1.52%,0.08%,44.79,,25.23,0.08%,49840,
"IBDO","iShares iBonds Dec 2023 Term Corporate ETF","Financial","Exchange Traded Fund",,,2.13%,,,,,,,,,,-0.08%,-0.27%,-0.77%,-1.22%,-1.64%,-1.71%,,0.08%,-0.12%,-0.35%,-0.84%,-0.77%,0.12%,-1.97%,0.12%,37.55,,25.82,0.12%,192236,
"IBDP","iShares iBonds Dec 2024 Term Corporate ETF","Financial","Exchange Traded Fund",,,2.19%,,,,,,,,,,-0.15%,-0.50%,-1.35%,-1.85%,-2.04%,-2.26%,,0.18%,-0.28%,-0.67%,-1.31%,-1.29%,0.27%,-2.42%,0.27%,40.15,,25.98,0.27%,59997,
"IBDQ","iShares iBonds Dec 2025 Term Corporate ETF","Financial","Exchange Traded Fund",,,2.15%,,,,,,,,,,-0.19%,-0.60%,-1.65%,-1.96%,-2.79%,-3.11%,,0.21%,-0.31%,-0.73%,-1.45%,-1.63%,0.42%,-3.25%,0.42%,39.92,,26.52,0.26%,74309,
"IBDR","iShares iBonds Dec 2026 Term Corporate ETF","Financial","Exchange Traded Fund",,,2.46%,,,,,,,,,,-0.31%,-0.84%,-2.14%,-2.14%,-3.48%,-3.84%,,0.22%,-0.47%,-0.99%,-1.71%,-2.21%,0.46%,-3.98%,0.46%,38.75,,26.06,0.31%,105132,
"IBDS","iShares iBonds Dec 2027 Term Corporate ETF","Financial","Exchange Traded Fund",,,2.45%,,,,,,,,,,-0.28%,-0.95%,-2.38%,-1.94%,-3.27%,-3.86%,,0.28%,-0.44%,-1.07%,-1.72%,-2.48%,0.63%,-8.51%,0.63%,41.24,,26.50,0.47%,21947,
"IBDT","iShares iBonds Dec 2028 Term Corporate ETF","Financial","Exchange Traded Fund",,,2.65%,,,,,,,,,,-0.04%,-0.95%,-2.28%,-0.99%,-3.56%,-4.10%,,0.81%,-0.33%,-0.79%,-1.27%,-7.09%,0.92%,-7.09%,0.92%,45.87,,28.34,0.63%,8845,
"IBDU","iShares iBonds Dec 2029 Term Corporate ETF","Financial","Exchange Traded Fund",,,2.47%,,,,,,,,,,-0.30%,-1.03%,-2.52%,-0.72%,-3.81%,-4.44%,,0.52%,-0.55%,-0.98%,-1.24%,-3.06%,0.73%,-8.78%,5.08%,43.95,,26.27,0.50%,28611,
"IBER","Ibere Pharmaceuticals","Financial","Shell Companies",167.82,,,,,17.25,0.30%,0.00%,53.40%,12.90%,0.03%,,0.10%,0.21%,1.08%,,,0.93%,,0.17%,0.17%,0.44%,0.41%,-0.41%,1.35%,-2.11%,1.46%,56.79,,9.74,0.00%,83974,
"IBEX","IBEX Limited","Technology","Software - Application",294.66,153.47,,4.70%,6.50%,18.17,69.47%,0.00%,25.00%,2.11%,0.78%,3.10%,-14.93%,-7.35%,-17.07%,-28.70%,-22.54%,-17.11%,,5.79%,-12.86%,-11.58%,-22.76%,-23.83%,3.33%,-39.22%,3.33%,36.22,1.60,15.50,3.33%,86999,24.75
"IBHA","iShares iBonds 2021 Term High Yield and Income ETF","Financial","Exchange Traded Fund",,,2.69%,,,,,,,,,,0.23%,0.17%,0.21%,-0.12%,-0.39%,-0.25%,,0.12%,0.19%,0.14%,0.03%,-0.23%,0.33%,-6.89%,0.50%,58.85,,24.18,0.10%,4,
"IBHB","iShares iBonds 2022 Term High Yield and Income ETF","Financial","Exchange Traded Fund",,,4.56%,,,,,,,,,,-0.17%,-0.39%,-0.62%,-0.66%,-0.27%,-0.64%,,0.23%,-0.27%,-0.36%,-0.51%,-0.82%,0.00%,-6.59%,0.46%,38.04,,24.11,-0.23%,4572,
"IBHC","iShares iBonds 2023 Term High Yield and Income ETF","Financial","Exchange Traded Fund",,,5.21%,,,,,,,,,,-0.57%,-0.93%,-1.43%,-1.12%,0.87%,-0.10%,,0.38%,-0.67%,-0.84%,-0.95%,-1.45%,0.04%,-2.44%,1.09%,34.78,,24.39,-0.16%,5162,
"IBHD","iShares iBonds 2024 Term High Yield and Income ETF","Financial","Exchange Traded Fund",,,5.05%,,,,,,,,,,-0.63%,-1.18%,-1.65%,-1.26%,1.12%,0.18%,,0.25%,-0.87%,-1.12%,-1.12%,-1.85%,-0.16%,-2.32%,1.35%,25.85,,24.37,-0.40%,2441,
"IBHE","iShares iBonds 2025 Term High Yield and Income ETF","Financial","Exchange Traded Fund",,,5.36%,,,,,,,,,,-0.89%,-1.18%,-1.83%,-1.99%,-0.44%,-1.28%,,0.27%,-0.94%,-1.18%,-1.53%,-2.03%,-0.24%,-2.92%,0.29%,28.70,,24.63,-0.52%,3617,
"IBIO","iBio, Inc.","Healthcare","Biotechnology",141.12,,,37.00%,20.10%,217.88,0.99%,0.00%,20.80%,3.16%,5.32%,,0.15%,-13.12%,-47.95%,-54.41%,-54.73%,-37.05%,-6.05,7.03%,-12.70%,-26.18%,-50.00%,-46.69%,18.04%,-76.64%,18.04%,32.24,2.00,0.66,-0.68%,3003509,3.00
"IBKR","Interactive Brokers Group, Inc.","Financial","Capital Markets",31563.49,21.83,0.54%,25.30%,14.60%,96.23,6.20%,-12.99%,87.10%,0.40%,3.28%,61.60%,-0.43%,3.60%,13.93%,10.51%,41.20%,22.01%,0.67,2.39%,0.30%,5.63%,7.83%,-5.35%,26.33%,-7.74%,42.78%,53.41,2.00,74.33,-3.94%,614232,83.40
"IBM","International Business Machines Corporation","Technology","Information Technology Services",104403.87,22.42,5.66%,-14.40%,-2.10%,897.10,0.10%,0.00%,57.90%,0.36%,3.06%,6.80%,-0.73%,-3.13%,-13.03%,-15.65%,-2.38%,-3.68%,1.09,1.67%,-3.07%,-8.64%,-11.40%,-16.95%,0.54%,-20.67%,3.31%,29.13,2.60,115.81,-0.79%,3322012,148.48
"IBMJ","iShares iBonds Dec 2021 Term Muni Bond ETF","Financial","Exchange Traded Fund",,,1.25%,,,,,,,,,,0.04%,-0.02%,-0.14%,-0.39%,-0.93%,-0.80%,,0.09%,0.01%,-0.02%,-0.25%,-0.16%,0.12%,-1.04%,0.12%,50.76,,25.57,0.08%,5972,
"IBMK","iShares iBonds Dec 2022 Term Muni Bond ETF","Financial","Exchange Traded Fund",,,1.30%,,,,,,,,,,-0.04%,-0.11%,-0.38%,-0.80%,-1.18%,-1.02%,,0.14%,-0.11%,-0.19%,-0.59%,-0.46%,0.04%,-1.40%,0.04%,38.58,,26.09,-0.06%,28198,
"IBML","iShares iBonds Dec 2023 Term Muni Bond ETF","Financial","Exchange Traded Fund",,,1.27%,,,,,,,,,,-0.04%,-0.15%,-0.57%,-0.73%,-1.07%,-0.94%,,0.16%,-0.10%,-0.21%,-0.57%,-0.54%,0.12%,-1.22%,0.12%,38.71,,25.94,-0.04%,16359,
"IBMM","iShares iBonds Dec 2024 Term Muni Bond ETF","Financial","Exchange Traded Fund",,,1.04%,,,,,,,,,,0.07%,-0.07%,-0.67%,-0.48%,-0.87%,-0.92%,,0.17%,-0.06%,-0.23%,-0.54%,-0.70%,0.15%,-1.21%,0.15%,44.55,,26.84,0.11%,7017,
"IBMN","iShares iBonds Dec 2025 Term Muni Bond ETF","Financial","Exchange Traded Fund",,,0.93%,,,,,,,,,,0.11%,0.07%,-0.69%,-0.45%,-0.91%,-0.99%,,0.15%,0.06%,-0.11%,-0.39%,-0.75%,0.29%,-1.31%,0.29%,51.24,,27.89,0.11%,7403,
"IBMO","iShares iBonds Dec 2026 Term Muni Bond ETF","Financial","Exchange Traded Fund",,,0.82%,,,,,,,,,,0.17%,0.13%,-0.78%,-0.35%,-0.68%,-0.87%,,0.15%,0.09%,-0.06%,-0.36%,-0.85%,0.30%,-1.43%,0.57%,52.97,,26.85,0.17%,6514,
"IBMP","iShares iBonds Dec 2027 Term Muni Bond ETF","Financial","Exchange Traded Fund",,,1.15%,,,,,,,,,,0.17%,0.24%,-0.95%,-0.52%,-0.97%,-1.26%,,0.19%,0.12%,-0.03%,-0.45%,-0.99%,0.52%,-1.82%,0.67%,53.81,,26.97,0.17%,812,
"IBMQ","iShares iBonds Dec 2028 Term Muni Bond ETF","Financial","Exchange Traded Fund",,,1.14%,,,,,,,,,,0.28%,0.50%,-1.04%,-0.55%,-1.02%,-1.36%,,0.12%,0.27%,0.11%,-0.43%,-1.02%,0.70%,-2.02%,0.81%,58.42,,27.23,0.18%,7068,
"IBN","ICICI Bank Limited","Financial","Banks - Regional",65564.93,23.15,0.27%,11.10%,8.50%,3465.21,62.40%,0.00%,21.00%,0.35%,0.70%,48.90%,-8.20%,-13.35%,-1.93%,4.50%,44.77%,26.65%,1.15,1.43%,-8.59%,-5.74%,4.39%,-15.00%,2.65%,-15.00%,47.26%,33.70,1.30,18.82,-4.90%,6950767,25.77
"IBND","SPDR Bloomberg Barclays International Corporate Bond ETF","Financial","Exchange Traded Fund",,,0.41%,,,,,,,,,,-1.10%,-2.88%,-5.57%,-7.50%,-6.98%,-9.48%,,0.60%,-1.71%,-2.61%,-5.38%,-5.36%,0.79%,-10.82%,0.79%,35.79,,34.31,0.68%,10272,
"IBOC","International Bancshares Corporation","Financial","Banks - Regional",2723.75,11.07,2.80%,5.00%,1.50%,63.37,1.00%,0.00%,65.40%,-1.12%,1.43%,89.50%,-2.83%,3.83%,1.30%,-7.63%,24.77%,14.48%,1.22,2.55%,-3.83%,0.01%,-2.96%,-8.16%,9.98%,-19.22%,33.11%,42.28,,42.86,-4.33%,278797,
"IBP","Installed Building Products, Inc.","Industrials","Building Products & Equipment",3972.46,33.65,0.90%,31.10%,20.10%,29.40,0.80%,-71.07%,85.20%,1.81%,5.61%,9.80%,-3.49%,7.18%,5.79%,12.28%,31.73%,30.65%,1.82,3.17%,-0.01%,10.02%,11.00%,-5.62%,27.67%,-5.62%,45.40%,55.68,2.20,133.17,-3.35%,140467,146.36
"IBRX","ImmunityBio, Inc.","Healthcare","Biotechnology",2624.57,,,23.10%,-14.00%,391.85,0.90%,-1.85%,8.30%,14.69%,10.96%,,-0.46%,-16.56%,-42.58%,-62.96%,-13.79%,-51.24%,1.85,6.60%,-14.13%,-25.22%,-58.72%,-40.26%,12.46%,-85.69%,12.46%,32.83,2.00,6.50,2.36%,1628178,25.00
"IBTA","iShares iBonds Dec 2021 Term Treasury ETF","Financial","Exchange Traded Fund",,,0.28%,,,,,,,,,,0.08%,0.06%,0.08%,0.04%,0.09%,0.08%,,0.03%,0.08%,0.08%,0.07%,0.00%,0.12%,-0.04%,0.16%,70.50,,25.37,0.08%,3,
"IBTB","iShares iBonds Dec 2022 Term Treasury ETF","Financial","Exchange Traded Fund",,,0.55%,,,,,,,,,,-0.02%,-0.02%,-0.04%,-0.06%,-0.17%,-0.06%,,0.05%,-0.02%,-0.03%,-0.03%,-0.15%,0.03%,-0.22%,0.06%,43.30,,25.42,0.02%,2134,
"IBTD","iShares iBonds Dec 2023 Term Treasury ETF","Financial","Exchange Traded Fund",,,0.51%,,,,,,,,,,0.06%,0.00%,-0.39%,-0.43%,-0.51%,-0.54%,,0.06%,0.05%,-0.07%,-0.28%,-0.35%,0.21%,-0.62%,0.21%,52.07,,25.57,0.18%,3866,
"IBTE","iShares iBonds Dec 2024 Term Treasury ETF","Financial","Exchange Traded Fund",,,0.59%,,,,,,,,,,0.08%,-0.02%,-0.80%,-0.87%,-1.41%,-1.49%,,0.09%,0.04%,-0.24%,-0.71%,-0.82%,0.39%,-1.54%,0.39%,50.05,,25.54,0.35%,10746,
"IBTG","iShares iBonds Dec 2026 Term Treasury ETF","Financial","Exchange Traded Fund",,,0.59%,,,,,,,,,,0.20%,0.04%,-1.34%,-1.11%,-3.35%,-3.24%,,0.11%,0.14%,-0.36%,-1.28%,-1.63%,0.73%,-3.32%,0.73%,51.22,,25.35,0.68%,8135,
"IBTJ","iShares iBonds Dec 2029 Term Treasury ETF","Financial","Exchange Traded Fund",,,0.80%,,,,,,,,,,0.52%,1.06%,-1.93%,0.64%,-5.01%,-4.14%,,0.17%,0.57%,-0.03%,-0.59%,-1.84%,1.30%,-4.57%,1.62%,55.24,,25.14,1.11%,13336,
"IBTX","Independent Bank Group, Inc.","Financial","Banks - Regional",3076.79,13.30,1.93%,16.10%,28.60%,42.67,1.60%,-3.07%,73.90%,-0.44%,2.07%,89.70%,-2.69%,3.39%,-1.78%,-10.45%,18.30%,12.80%,1.83,2.55%,-3.55%,-1.85%,-3.16%,-6.60%,12.26%,-12.63%,26.11%,43.17,2.00,70.52,-5.27%,124078,79.00
"IBUY","Amplify Online Retail ETF","Financial","Exchange Traded Fund",,,0.51%,,,,,,,,,,-6.11%,-6.43%,-11.74%,-14.50%,-2.26%,-10.51%,,2.00%,-6.99%,-7.69%,-14.93%,-11.50%,2.02%,-27.44%,2.02%,30.97,,102.31,-1.25%,92783,
"ICAD","iCAD, Inc.","Healthcare","Health Information Services",195.68,,,17.40%,-6.50%,25.05,6.10%,-5.58%,53.50%,-0.37%,3.08%,-23.30%,-9.19%,-27.13%,-32.55%,-53.13%,-17.45%,-41.59%,1.01,6.14%,-18.97%,-25.12%,-47.87%,-38.81%,1.85%,-64.04%,1.85%,26.23,1.60,7.71,-1.15%,111427,22.88
"ICBK","County Bancorp, Inc.","Financial","Banks - Regional",219.65,11.70,1.12%,-15.40%,10.40%,6.13,18.60%,0.00%,24.10%,-2.24%,1.46%,83.20%,-1.44%,1.42%,0.96%,50.66%,71.48%,61.23%,0.92,1.27%,-1.14%,-0.94%,19.64%,-4.56%,4.94%,-4.56%,81.08%,44.75,2.70,35.60,-1.25%,835,34.62
"ICCC","ImmuCell Corporation","Healthcare","Biotechnology",71.94,,,-18.70%,8.40%,7.74,3.70%,0.00%,11.50%,9.50%,0.15%,-3.50%,3.02%,3.49%,4.55%,-5.83%,57.53%,54.62%,0.75,3.45%,2.44%,-0.12%,-4.73%,-10.42%,7.85%,-30.30%,63.12%,53.54,2.00,9.20,0.00%,1166,
"ICCM","IceCure Medical Ltd","Healthcare","Medical Care Facilities",,,,,,,53.41%,,10.64%,,0.18%,,-16.24%,-29.31%,-52.85%,-47.48%,225.62%,160.29%,,6.28%,-21.78%,-29.12%,-37.35%,-49.42%,0.00%,-67.44%,2794.44%,32.83,,5.21,-3.34%,16675,
"ICD","Independence Contract Drilling, Inc.","Energy","Oil & Gas Drilling",30.10,,,-24.50%,-1.20%,7.32,15.70%,109.21%,13.00%,-11.09%,3.20%,-87.10%,-2.24%,-26.51%,-4.09%,-12.61%,-11.85%,3.74%,6.68,7.60%,-18.08%,-17.78%,-20.41%,-45.05%,19.61%,-61.73%,21.03%,34.29,3.00,3.05,-5.86%,217767,7.00
"ICE","Intercontinental Exchange, Inc.","Financial","Financial Data & Stock Exchanges",74196.41,23.97,1.02%,10.60%,12.00%,563.00,0.30%,-17.56%,90.10%,-0.11%,0.83%,50.50%,-4.20%,-2.47%,9.52%,14.88%,24.78%,12.48%,0.81,1.57%,-4.22%,1.00%,8.93%,-7.23%,13.85%,-7.23%,26.52%,38.85,2.00,129.68,-1.96%,1539141,154.60
"ICF","iShares Cohen & Steers REIT ETF","Financial","Exchange Traded Fund",,,1.97%,,,,,,,,,,-1.52%,0.51%,2.12%,11.16%,30.23%,30.73%,,1.24%,-0.81%,2.00%,8.67%,-2.65%,8.87%,-2.65%,37.98%,49.56,,70.44,-2.55%,104211,
"ICFI","ICF International, Inc.","Industrials","Consulting Services",1876.43,26.64,0.56%,7.50%,5.90%,18.86,2.20%,-1.30%,96.30%,2.92%,0.93%,7.10%,-3.80%,3.92%,5.94%,14.10%,33.42%,34.93%,0.65,2.49%,-3.80%,2.72%,8.77%,-7.34%,16.97%,-7.34%,41.19%,43.85,1.70,100.29,-4.99%,37496,120.80
"ICHR","Ichor Holdings, Ltd.","Technology","Semiconductor Equipment & Materials",1338.76,19.36,,41.10%,25.80%,28.37,0.60%,-38.70%,88.30%,-2.27%,2.45%,7.50%,-2.93%,24.06%,8.31%,-15.68%,49.42%,57.37%,2.20,4.70%,-0.23%,8.62%,-1.70%,-8.73%,25.90%,-25.20%,60.54%,54.49,1.80,47.44,-4.47%,268028,61.40
"ICL","ICL Group Ltd","Basic Materials","Agricultural Inputs",11583.03,134.63,1.66%,-3.90%,,1284.15,45.94%,0.00%,12.54%,,0.09%,,-5.65%,4.88%,29.23%,25.45%,91.51%,78.61%,,2.02%,0.27%,8.86%,27.43%,-5.94%,30.54%,-5.94%,101.79%,54.58,3.00,9.02,-1.96%,182554,7.34
"ICLK","iClick Interactive Asia Group Limited","Communication Services","Advertising Agencies",610.80,,,27.70%,31.30%,94.39,,,36.10%,-8.88%,2.42%,-2.20%,-6.34%,-6.74%,33.74%,-42.83%,-10.22%,-23.89%,0.47,4.79%,-6.98%,0.47%,-30.25%,-14.81%,38.53%,-65.97%,57.38%,39.88,1.60,6.50,-3.13%,210243,13.32
"ICLN","iShares Trust - iShares Global Clean Energy ETF","Financial","Exchange Traded Fund",,,0.72%,,,,,,,,,,-2.60%,-3.52%,2.08%,2.97%,1.68%,-16.43%,,2.05%,-4.38%,1.00%,0.87%,-8.53%,13.35%,-31.09%,15.46%,43.51,,23.60,-1.30%,4048542,
"ICLR","ICON Public Limited Company","Healthcare","Diagnostics & Research",21961.28,69.07,,9.40%,12.20%,80.77,4.00%,0.00%,96.10%,21.88%,1.36%,8.10%,-4.19%,-3.46%,7.21%,21.56%,44.49%,39.50%,0.85,3.03%,-2.71%,-1.00%,17.41%,-9.85%,6.94%,-9.85%,61.18%,44.57,2.10,272.00,-0.68%,193863,305.33
"ICMB","Investcorp Credit Management BDC, Inc.","Financial","Asset Management",75.41,,11.08%,-6.61%,,13.92,1.73%,0.84%,57.35%,,,,-0.25%,-0.98%,-0.43%,-4.13%,17.72%,14.36%,,3.09%,-1.06%,-1.18%,-4.58%,-8.04%,3.77%,-17.68%,36.43%,45.44,3.00,5.42,0.31%,31819,
"ICOL","iShares MSCI Colombia ETF","Financial","Exchange Traded Fund",,,2.35%,,,,,,,,,,-2.97%,-11.00%,-3.78%,-0.60%,0.56%,-13.82%,,1.27%,-6.13%,-6.80%,-3.71%,-11.80%,-0.51%,-15.53%,5.72%,30.58,,9.79,-2.64%,6756,
"ICOW","Pacer Developed Markets International Cash Cows 100 ETF","Financial","Exchange Traded Fund",,,2.44%,,,,,,,,,,-3.76%,-3.76%,-7.04%,-9.95%,9.00%,4.79%,,0.48%,-4.10%,-4.28%,-6.23%,-8.27%,-1.71%,-11.93%,10.64%,23.97,,29.96,-2.73%,10762,
"ICPT","Intercept Pharmaceuticals, Inc.","Healthcare","Biotechnology",512.83,,,2.70%,157.10%,31.74,3.70%,0.00%,77.90%,0.40%,30.90%,-16.60%,-2.23%,3.83%,18.42%,2.83%,-54.27%,-30.77%,1.45,6.03%,-5.67%,1.46%,-9.30%,-16.59%,20.34%,-56.09%,47.41%,45.90,2.70,17.10,-3.66%,534952,29.71
"ICSH","iShares Ultra Short-Term Bond ETF","Financial","Exchange Traded Fund",,,0.61%,,,,,,,,,,0.00%,-0.08%,-0.13%,-0.18%,-0.24%,-0.18%,,0.04%,-0.01%,-0.07%,-0.13%,-0.18%,0.06%,-0.26%,0.06%,44.55,,50.43,0.04%,377600,
