Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange
BFLY,BUTTERFLY NETWORK INC CLASS A,Health Care,Equity,11678706.76,0.02,11678706.76,2890769,4.04,United States,New York Stock Exchange Inc.
IIIV,I3 VERTICALS INC CLASS A,Information Technology,Equity,11663529.28,0.02,11663529.28,480376,24.28,United States,NASDAQ
IBCP,INDEPENDENT BANK CORP,Financials,Equity,11657477.7,0.02,11657477.7,497970,23.41,United States,NASDAQ
ALTO,ALTO INGREDIENTS INC,Energy,Equity,11635463.34,0.02,11635463.34,1898118,6.13,United States,NASDAQ
TR,TOOTSIE ROLL INDUSTRIES INC,Consumer Staples,Equity,11626815.21,0.02,11626815.21,352221,33.01,United States,New York Stock Exchange Inc.
NRC,NATIONAL RESEARCH CORP,Health Care,Equity,11598039,0.02,11598039,314310,36.9,United States,NASDAQ
BFST,BUSINESS FIRST BANCSHARES INC,Financials,Equity,11554418.04,0.02,11554418.04,462732,24.97,United States,NASDAQ
OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,Equity,11510893.05,0.02,11510893.05,371919,30.95,United States,New York Stock Exchange Inc.
CHS,CHICOS FAS INC,Consumer Discretionary,Equity,11501536.6,0.02,11501536.6,2846915,4.04,United States,New York Stock Exchange Inc.
MCRB,SERES THERAPEUTICS INC,Health Care,Equity,11496101.52,0.02,11496101.52,1614621,7.12,United States,NASDAQ
CCB,COASTAL FINANCIAL CORP,Financials,Equity,11492173.4,0.02,11492173.4,236708,48.55,United States,NASDAQ
LOVE,LOVESAC COMPANY,Consumer Discretionary,Equity,11491243.5,0.02,11491243.5,294270,39.05,United States,NASDAQ
KZR,KEZAR LIFE SCIENCES INC,Health Care,Equity,11465822.5,0.02,11465822.5,805750,14.23,United States,NASDAQ
HTBI,HOMETRUST BANCSHARES INC,Financials,Equity,11405061.57,0.02,11405061.57,373569,30.53,United States,NASDAQ
RICK,RCI HOSPITALITY HOLDINGS INC,Consumer Discretionary,Equity,11366435.62,0.02,11366435.62,193241,58.82,United States,NASDAQ
OSUR,ORASURE TECHNOLOGIES INC,Health Care,Equity,11363479.26,0.02,11363479.26,1668646,6.81,United States,NASDAQ
HSTM,HEALTHSTREAM INC,Health Care,Equity,11320239.48,0.02,11320239.48,588676,19.23,United States,NASDAQ
SANA,SANA BIOTECHNOLOGY INC,Health Care,Equity,11313270.64,0.02,11313270.64,1991773,5.68,United States,NASDAQ
BLX,BANCO LATINOAMERICANO DE COMERCIO,Financials,Equity,11287905.98,0.02,11287905.98,744094,15.17,Panama,New York Stock Exchange Inc.
STGW,STAGWELL INC CLASS A,Communication,Equity,11290516,0.02,11290516,1443800,7.82,United States,NASDAQ
MXCT,MAXCYTE INC,Health Care,Equity,11279556.12,0.02,11279556.12,2100476,5.37,United States,NASDAQ
FLIC,FIRST OF LONG ISLAND CORP,Financials,Equity,11256685.65,0.02,11256685.65,539889,20.85,United States,NASDAQ
KDNY,CHINOOK THERAPEUTICS INC,Health Care,Equity,11229273.96,0.02,11229273.96,879348,12.77,United States,NASDAQ
CLW,CLEARWATER PAPER CORP,Materials,Equity,11221236,0.02,11221236,383632,29.25,United States,New York Stock Exchange Inc.
REPL,REPLIMUNE GROUP INC,Health Care,Equity,11192490.6,0.02,11192490.6,684556,16.35,United States,NASDAQ
MCFT,MASTERCRAFT BOAT HOLDINGS INC,Consumer Discretionary,Equity,11180987.52,0.02,11180987.52,436928,25.59,United States,NASDAQ
PCT,PURECYCLE TECHNOLOGIES INC,Materials,Equity,11143913.47,0.02,11143913.47,1212613,9.19,United States,NASDAQ
SWIM,LATHAM GROUP INC,Consumer Discretionary,Equity,11140048.8,0.02,11140048.8,752706,14.8,United States,NASDAQ
CPSI,COMPUTER PROGRAMS AND SYSTEMS INC,Health Care,Equity,11107698.27,0.02,11107698.27,326409,34.03,United States,NASDAQ
FCBC,FIRST COMMUNITY BANKSHARES INC,Financials,Equity,11105217.66,0.02,11105217.66,394782,28.13,United States,NASDAQ
BFC,BANK FIRST CORP,Financials,Equity,11094931.2,0.02,11094931.2,157152,70.6,United States,NASDAQ
SPWH,SPORTSMANS WAREHOUSE HOLDINGS INC,Consumer Discretionary,Equity,11086215.36,0.02,11086215.36,1011516,10.96,United States,NASDAQ
BZH,BEAZER HOMES INC,Consumer Discretionary,Equity,11058867.25,0.02,11058867.25,682225,16.21,United States,New York Stock Exchange Inc.
DOUG,DOUGLAS ELLIMAN INC,Real Estate,Equity,11053137.14,0.02,11053137.14,1657142,6.67,United States,New York Stock Exchange Inc.
AROW,ARROW FINANCIAL CORP,Financials,Equity,11039714.02,0.02,11039714.02,324602,34.01,United States,NASDAQ
CRGY,CRESCENT ENERGY CLASS A,Energy,Equity,11035456.5,0.02,11035456.5,683310,16.15,United States,New York Stock Exchange Inc.
KPTI,KARYOPHARM THERAPEUTICS INC,Health Care,Equity,11003869.44,0.02,11003869.44,1738368,6.33,United States,NASDAQ
UPLD,UPLAND SOFTWARE INC,Information Technology,Equity,11008124,0.02,11008124,663140,16.6,United States,NASDAQ
GRWG,GROWGENERATION CORP,Consumer Discretionary,Equity,10952807.44,0.02,10952807.44,1297726,8.44,United States,NASDAQ
MOFG,MIDWESTONE FINANCIAL GROUP INC,Financials,Equity,10941562.5,0.02,10941562.5,343750,31.83,United States,NASDAQ
NGM,NGM BIOPHARMACEUTICALS INC,Health Care,Equity,10853367.84,0.02,10853367.84,734328,14.78,United States,NASDAQ
ORC,ORCHID ISLAND CAPITAL INC,Financials,Equity,10848246.4,0.02,10848246.4,3153560,3.44,United States,New York Stock Exchange Inc.
RMR,RMR GROUP INC CLASS A,Real Estate,Equity,10803705.48,0.02,10803705.48,360484,29.97,United States,NASDAQ
ARQT,ARCUTIS BIOTHERAPEUTICS INC,Health Care,Equity,10795828.7,0.02,10795828.7,640702,16.85,United States,NASDAQ
WTBA,WEST BANCORPORATION INC,Financials,Equity,10775857.62,0.02,10775857.62,379699,28.38,United States,NASDAQ
TMDX,TRANSMEDICS GROUP INC,Health Care,Equity,10776914.51,0.02,10776914.51,603073,17.87,United States,NASDAQ
SRI,STONERIDGE INC,Consumer Discretionary,Equity,10761425.87,0.02,10761425.87,595541,18.07,United States,New York Stock Exchange Inc.
CSTR,CAPSTAR FINANCIAL HOLDINGS INC,Financials,Equity,10755850.43,0.02,10755850.43,495433,21.71,United States,NASDAQ
ECOM,CHANNELADVISOR CORP,Information Technology,Equity,10748373.8,0.02,10748373.8,682870,15.74,United States,New York Stock Exchange Inc.
WTI,W AND T OFFSHORE INC,Energy,Equity,10696767.82,0.02,10696767.82,2126594,5.03,United States,New York Stock Exchange Inc.
VSEC,VSE CORP,Industrials,Equity,10681806.9,0.02,10681806.9,246693,43.3,United States,NASDAQ
ADV,ADVANTAGE SOLUTIONS INC CLASS A,Communication,Equity,10645763.44,0.02,10645763.44,1777256,5.99,United States,NASDAQ
USM,UNITED STATES CELLULAR CORP,Communication,Equity,10607223.8,0.02,10607223.8,353810,29.98,United States,New York Stock Exchange Inc.
GCMG,GCM GROSVENOR INC CLASS A,Financials,Equity,10575601.5,0.02,10575601.5,1031766,10.25,United States,NASDAQ
OIS,OIL STATES INTERNATIONAL INC,Energy,Equity,10569942.63,0.02,10569942.63,1426443,7.41,United States,New York Stock Exchange Inc.
HRTX,HERON THERAPEUTICS INC,Health Care,Equity,10532044.16,0.02,10532044.16,2123396,4.96,United States,NASDAQ
HYLN,HYLIION HOLDINGS CORP CLASS A,Industrials,Equity,10526591.4,0.02,10526591.4,2699126,3.9,United States,New York Stock Exchange Inc.
AKBA,AKEBIA THERAPEUTICS INC,Health Care,Equity,10503383.85,0.02,10503383.85,4024285,2.61,United States,NASDAQ
OCGN,OCUGEN INC,Health Care,Equity,10439633.75,0.02,10439633.75,4261075,2.45,United States,NASDAQ
PLBY,PLBY GROUP INC,Consumer Discretionary,Equity,10414062.66,0.02,10414062.66,694734,14.99,United States,NASDAQ
DSKE,DASEKE INC,Industrials,Equity,10401545.07,0.02,10401545.07,922941,11.27,United States,NASDAQ
OSPN,ONESPAN INC,Information Technology,Equity,10376166.7,0.02,10376166.7,817021,12.7,United States,NASDAQ
EBF,ENNIS INC,Industrials,Equity,10371238.6,0.02,10371238.6,575860,18.01,United States,New York Stock Exchange Inc.
MBIN,MERCHANTS BANCORP,Financials,Equity,10367372.25,0.02,10367372.25,373599,27.75,United States,NASDAQ
RBCAA,REPUBLIC BANCORP INC CLASS A,Financials,Equity,10351346.4,0.02,10351346.4,231885,44.64,United States,NASDAQ
CIR,CIRCOR INTERNATIONAL INC,Industrials,Equity,10351738.56,0.02,10351738.56,428466,24.16,United States,New York Stock Exchange Inc.
JYNT,JOINT CORP,Health Care,Equity,10341897.94,0.02,10341897.94,320878,32.23,United States,NASDAQ
VERI,VERITONE INC,Information Technology,Equity,10332789.81,0.02,10332789.81,661087,15.63,United States,NASDAQ
ALRS,ALERUS FINANCIAL CORP,Financials,Equity,10322933.9,0.02,10322933.9,357814,28.85,United States,NASDAQ
GDYN,GRID DYNAMICS HOLDINGS INC CLASS A,Information Technology,Equity,10291704.3,0.02,10291704.3,1078795,9.54,United States,NASDAQ
BW,BABCOCK AND WILCOX ENTERPRISES INC,Industrials,Equity,10289382.48,0.02,10289382.48,1295892,7.94,United States,New York Stock Exchange Inc.
MCBS,METROCITY BANKSHARES INC,Financials,Equity,10283880.36,0.02,10283880.36,455442,22.58,United States,NASDAQ
INBK,FIRST INTERNET BANCORP,Financials,Equity,10260625.86,0.02,10260625.86,227862,45.03,United States,NASDAQ
MOD,MODINE MANUFACTURING,Consumer Discretionary,Equity,10253899.5,0.02,10253899.5,1157325,8.86,United States,New York Stock Exchange Inc.
KE,KIMBALL ELECTRONICS INC,Information Technology,Equity,10247548.36,0.02,10247548.36,558754,18.34,United States,NASDAQ
TPC,TUTOR PERINI CORP,Industrials,Equity,10220714.35,0.02,10220714.35,966955,10.57,United States,New York Stock Exchange Inc.
HVT,HAVERTY FURNITURE COMPANIES INC,Consumer Discretionary,Equity,10205716.5,0.02,10205716.5,359990,28.35,United States,New York Stock Exchange Inc.
AVO,MISSION PRODUCE INC,Consumer Staples,Equity,10195225.92,0.02,10195225.92,858184,11.88,United States,NASDAQ
WSBF,WATERSTONE FINANCIAL INC,Financials,Equity,10188425.94,0.02,10188425.94,516131,19.74,United States,NASDAQ
CCNE,CNB FINANCIAL CORP,Financials,Equity,10191425.04,0.02,10191425.04,382561,26.64,United States,NASDAQ
ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,Equity,10175532.25,0.02,10175532.25,240841,42.25,United States,NASDAQ
LTH,LIFE TIME GROUP HOLDINGS INC,Consumer Discretionary,Equity,10166546.85,0.02,10166546.85,895731,11.35,United States,New York Stock Exchange Inc.
BVH,BLUEGREEN VACATIONS HOLDING CORP C,Consumer Discretionary,Equity,10130604.66,0.02,10130604.66,326583,31.02,United States,New York Stock Exchange Inc.
DSGN,DESIGN THERAPEUTICS INC,Health Care,Equity,10127302.5,0.02,10127302.5,587090,17.25,United States,NASDAQ
FNKO,FUNKO INC CLASS A,Consumer Discretionary,Equity,10112629.92,0.02,10112629.92,618888,16.34,United States,NASDAQ
EQBK,EQUITY BANCSHARES INC CLASS A,Financials,Equity,10103929.2,0.02,10103929.2,326988,30.9,United States,NASDAQ
WKHS,WORKHORSE GROUP INC,Consumer Discretionary,Equity,10098588.83,0.02,10098588.83,2961463,3.41,United States,NASDAQ
HCCI,HERITAGE CRYSTAL INC,Industrials,Equity,10079412.22,0.02,10079412.22,363353,27.74,United States,NASDAQ
LQDT,LIQUIDITY SERVICES INC,Consumer Discretionary,Equity,10040309.08,0.02,10040309.08,614462,16.34,United States,NASDAQ
BHB,BAR HARBOR BANKSHARES,Financials,Equity,10031751.84,0.02,10031751.84,345446,29.04,United States,Nyse Mkt Llc
NR,NEWPARK RESOURCES INC,Energy,Equity,10027971.7,0.02,10027971.7,2133611,4.7,United States,New York Stock Exchange Inc.
LL,LL FLOORING HOLDINGS INC,Consumer Discretionary,Equity,10018487.6,0.02,10018487.6,663476,15.1,United States,New York Stock Exchange Inc.
NPK,NATIONAL PRESTO INDUSTRIES INC,Industrials,Equity,10006146.54,0.02,10006146.54,125658,79.63,United States,New York Stock Exchange Inc.
TTI,TETRA TECHNOLOGIES INC,Energy,Equity,9981286,0.02,9981286,2851796,3.5,United States,New York Stock Exchange Inc.
NRIX,NURIX THERAPEUTICS INC,Health Care,Equity,9957107.52,0.02,9957107.52,723627,13.76,United States,NASDAQ
GRPN,GROUPON INC,Consumer Discretionary,Equity,9947175.14,0.02,9947175.14,552314,18.01,United States,NASDAQ
RYTM,RHYTHM PHARMACEUTICALS INC,Health Care,Equity,9924814.06,0.02,9924814.06,1020022,9.73,United States,NASDAQ
LPG,DORIAN LPG LTD,Energy,Equity,9906381.78,0.02,9906381.78,708611,13.98,United States,New York Stock Exchange Inc.
CARE,CARTER BANKSHARES INC,Financials,Equity,9880336.84,0.02,9880336.84,615214,16.06,United States,NASDAQ
CENT,CENTRAL GARDEN AND PET,Consumer Staples,Equity,9869948.46,0.02,9869948.46,225702,43.73,United States,NASDAQ
PAYA,PAYA HOLDINGS INC CLASS A,Information Technology,Equity,9863752.8,0.02,9863752.8,1911580,5.16,United States,NASDAQ
SFST,SOUTHERN FIRST BANCSHARES INC,Financials,Equity,9858819.75,0.02,9858819.75,182065,54.15,United States,NASDAQ
HNST,THE HONEST COMPANY INC,Consumer Staples,Equity,9859843.98,0.02,9859843.98,1888859,5.22,United States,NASDAQ
SRG,SERITAGE GROWTH PROPERTIES CLA,Real Estate,Equity,9843072.26,0.02,9843072.26,858158,11.47,United States,New York Stock Exchange Inc.
FULC,FULCRUM THERAPEUTICS INC,Health Care,Equity,9820101.73,0.02,9820101.73,613373,16.01,United States,NASDAQ
TPB,TURNING POINT BRANDS INC,Consumer Staples,Equity,9817495.92,0.02,9817495.92,332571,29.52,United States,New York Stock Exchange Inc.
FBRT,FRANKLIN BSP REALTY TRUST INC,Financials,Equity,9791182.89,0.02,9791182.89,752589,13.01,United States,New York Stock Exchange Inc.
RSI,RUSH STREET INTERACTIVE INC CLASS,Consumer Discretionary,Equity,9775945.27,0.02,9775945.27,1235897,7.91,United States,New York Stock Exchange Inc.
EWTX,EDGEWISE THERAPEUTICS INC,Health Care,Equity,9751560.06,0.02,9751560.06,869123,11.22,United States,NASDAQ
FOSL,FOSSIL GROUP INC,Consumer Discretionary,Equity,9737257.5,0.02,9737257.5,1119225,8.7,United States,NASDAQ
IDYA,IDEAYA BIOSCIENCES INC,Health Care,Equity,9675904,0.02,9675904,755930,12.8,United States,NASDAQ
LILA,LIBERTY LATIN AMERICA LTD CLASS A,Communication,Equity,9658478.43,0.02,9658478.43,996747,9.69,United States,NASDAQ
MGTX,MEIRAGTX HOLDINGS PLC,Health Care,Equity,9660413.37,0.02,9660413.37,689537,14.01,United States,NASDAQ
OSBC,OLD SECOND BANCORP INC,Financials,Equity,9591551.06,0.02,9591551.06,674986,14.21,United States,NASDAQ
VERV,VERVE THERAPEUTICS INC,Health Care,Equity,9575625.16,0.02,9575625.16,364508,26.27,United States,NASDAQ
CMTL,COMTECH TELECOMMUNICATIONS CORP,Information Technology,Equity,9531781.22,0.02,9531781.22,602134,15.83,United States,NASDAQ
AGTI,AGILITI INC,Health Care,Equity,9524350.04,0.02,9524350.04,540542,17.62,United States,New York Stock Exchange Inc.
PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Health Care,Equity,9520563.12,0.02,9520563.12,475078,20.04,United States,NASDAQ
FDMT,4D MOLECULAR THERAPEUTICS INC,Health Care,Equity,9519375.55,0.02,9519375.55,630005,15.11,United States,NASDAQ
BLFY,BLUE FOUNDRY BANCORP,Financials,Equity,9512212.65,0.02,9512212.65,692805,13.73,United States,NASDAQ
OPY,OPPENHEIMER HOLDINGS NON VOTING IN,Financials,Equity,9513381.05,0.02,9513381.05,223057,42.65,United States,New York Stock Exchange Inc.
APEI,AMERICAN PUBLIC EDUCATION INC,Consumer Discretionary,Equity,9471572,0.02,9471572,430526,22,United States,NASDAQ
UEIC,UNIVERSAL ELECTRONICS INC,Consumer Discretionary,Equity,9464345.42,0.02,9464345.42,298937,31.66,United States,NASDAQ
OCUL,OCULAR THERAPEUTIX INC,Health Care,Equity,9457487.01,0.02,9457487.01,1781071,5.31,United States,NASDAQ
AMNB,AMERICAN NATIONAL BANKSHARES INC,Financials,Equity,9461688.3,0.02,9461688.3,252110,37.53,United States,NASDAQ
AMTX,AEMETIS INC,Energy,Equity,9447592,0.02,9447592,688600,13.72,United States,NASDAQ
GIC,GLOBAL INDUSTRIAL,Industrials,Equity,9444680.55,0.02,9444680.55,290695,32.49,United States,New York Stock Exchange Inc.
UFPT,UFP TECHNOLOGIES INC,Materials,Equity,9425271.96,0.02,9425271.96,160212,58.83,United States,NASDAQ
AEVA,AEVA TECHNOLOGIES INC,Information Technology,Equity,9418482.72,0.02,9418482.72,2427444,3.88,United States,New York Stock Exchange Inc.
JOUT,JOHNSON OUTDOORS INC CLASS A,Consumer Discretionary,Equity,9417198.28,0.02,9417198.28,118874,79.22,United States,NASDAQ
IBRX,IMMUNITYBIO INC,Health Care,Equity,9413763.5,0.02,9413763.5,1566350,6.01,United States,NASDAQ
CNSL,CONSOLIDATED COMMUNICATIONS HOLDIN,Communication,Equity,9365142.15,0.02,9365142.15,1687413,5.55,United States,NASDAQ
AMRX,AMNEAL PHARMACEUTICALS INC CLASS A,Health Care,Equity,9351341.16,0.02,9351341.16,2269743,4.12,United States,New York Stock Exchange Inc.
MCS,THE MARCUS CORP,Communication,Equity,9288622.2,0.02,9288622.2,541295,17.16,United States,New York Stock Exchange Inc.
IDEX,IDEANOMICS INC,Industrials,Equity,9287445.45,0.02,9287445.45,10521633,0.88,United States,NASDAQ
LIND,LINDBLAD EXPEDITIONS HOLDINGS INC,Consumer Discretionary,Equity,9277151.52,0.02,9277151.52,711984,13.03,United States,NASDAQ
MVBF,MVB FINANCIAL CORP,Financials,Equity,9267827.88,0.02,9267827.88,233329,39.72,United States,NASDAQ
HCI,HCI GROUP INC,Financials,Equity,9256730.86,0.02,9256730.86,138346,66.91,United States,New York Stock Exchange Inc.
AMK,ASSETMARK FINANCIAL HOLDINGS INC,Financials,Equity,9250778.9,0.02,9250778.9,442621,20.9,United States,New York Stock Exchange Inc.
PRAX,PRAXIS PRECISION MEDICINES INC,Health Care,Equity,9243242.26,0.02,9243242.26,746627,12.38,United States,NASDAQ
RDUS,RADIUS HEALTH INC,Health Care,Equity,9228650.6,0.02,9228650.6,1092148,8.45,United States,NASDAQ
CTT,CATCHMARK TIMBER TRUST INC CLASS A,Real Estate,Equity,9229451.2,0.02,9229451.2,1132448,8.15,United States,New York Stock Exchange Inc.
POWW,AMMO INC,Consumer Discretionary,Equity,9222571.96,0.02,9222571.96,2013662,4.58,United States,NASDAQ
CTLP,CANTALOUPE INC,Information Technology,Equity,9199116.08,0.02,9199116.08,1348844,6.82,United States,NASDAQ
ARTNA,ARTESIAN RESOURCES CORP CLASS A,Utilities,Equity,9175568.25,0.02,9175568.25,190325,48.21,United States,NASDAQ
PTVE,PACTIV EVERGREEN INC,Materials,Equity,9175316.96,0.02,9175316.96,1003864,9.14,United States,NASDAQ
SMBC,SOUTHERN MISSOURI BANCORP INC,Financials,Equity,9132351.72,0.02,9132351.72,180982,50.46,United States,NASDAQ
RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,Equity,9106949.81,0.02,9106949.81,1420741,6.41,United States,New York Stock Exchange Inc.
OFLX,OMEGA FLEX INC,Industrials,Equity,9105213,0.02,9105213,71836,126.75,United States,NASDAQ
BTRS,BTRS HOLDINGS INC CLASS,Information Technology,Equity,9099604.94,0.02,9099604.94,1484438,6.13,United States,NASDAQ
VEC,VECTRUS INC,Industrials,Equity,9088893.52,0.02,9088893.52,263599,34.48,United States,New York Stock Exchange Inc.
ATNI,ATN INTERNATIONAL INC,Communication,Equity,9061718.58,0.02,9061718.58,257289,35.22,United States,NASDAQ
AERI,AERIE PHARMACEUTICALS INC,Health Care,Equity,9056419.68,0.02,9056419.68,980132,9.24,United States,NASDAQ
CMRX,CHIMERIX INC,Health Care,Equity,9055529.28,0.02,9055529.28,1695792,5.34,United States,NASDAQ
ULCC,FRONTIER GROUP HOLDINGS INC,Industrials,Equity,9037376.11,0.01,9037376.11,874867,10.33,United States,NASDAQ
STOK,STOKE THERAPEUTICS INC,Health Care,Equity,9028838.56,0.01,9028838.56,441724,20.44,United States,NASDAQ
NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,Equity,9019374.56,0.01,9019374.56,870596,10.36,United States,NASDAQ
ALKT,ALKAMI TECHNOLOGY INC,Information Technology,Equity,8999148.4,0.01,8999148.4,651640,13.81,United States,NASDAQ
FPI,FARMLAND PARTNERS INC,Real Estate,Equity,8996486.73,0.01,8996486.73,658119,13.67,United States,New York Stock Exchange Inc.
FRPH,FRP HOLDINGS INC,Real Estate,Equity,8988854.56,0.01,8988854.56,158926,56.56,United States,NASDAQ
VPG,VISHAY PRECISION GROUP INC,Information Technology,Equity,8991763.56,0.01,8991763.56,283473,31.72,United States,New York Stock Exchange Inc.
ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC,Health Care,Equity,8986008,0.01,8986008,488370,18.4,United States,NASDAQ
PRPL,PURPLE INNOVATION INC,Consumer Discretionary,Equity,8977713.6,0.01,8977713.6,1320252,6.8,United States,NASDAQ
CZNC,CITIZENS AND NORTHERN CORP,Financials,Equity,8977638.8,0.01,8977638.8,362440,24.77,United States,NASDAQ
PRVA,PRIVIA HEALTH GROUP INC,Health Care,Equity,8972533.21,0.01,8972533.21,377473,23.77,United States,NASDAQ
BVS,BIOVENTUS CLASS A INC,Health Care,Equity,8967203.3,0.01,8967203.3,641890,13.97,United States,NASDAQ
ANIP,ANI PHARMACEUTICALS INC,Health Care,Equity,8943189.31,0.01,8943189.31,246301,36.31,United States,NASDAQ
MPB,MID PENN BANCORP INC,Financials,Equity,8939354.2,0.01,8939354.2,332318,26.9,United States,NASDAQ
STXB,SPIRIT OF TEXAS BANCSHARES INC,Financials,Equity,8940281.28,0.01,8940281.28,312816,28.58,United States,NASDAQ
SPNE,SEASPINE HOLDINGS CORP,Health Care,Equity,8920508.42,0.01,8920508.42,734803,12.14,United States,NASDAQ
LFST,LIFESTANCE HEALTH GROUP INC,Health Care,Equity,8924575.62,0.01,8924575.62,1070093,8.34,United States,NASDAQ
