"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"IPOF","Social Capital Hedosophia Holdings Corp. VI","Financial","Shell Companies",1483.51,,,,,143.75,,,53.30%,8.09%,0.41%,,-0.96%,0.39%,5.00%,1.48%,,-16.34%,,1.73%,-0.69%,0.45%,-3.23%,-6.37%,3.63%,-42.22%,5.32%,47.98,,10.29,0.49%,650096,
"IPOS","Renaissance International IPO ETF","Financial","Exchange Traded Fund",,,0.21%,,,,,,,,,,-4.15%,-6.12%,-12.24%,-22.08%,-17.51%,-22.66%,,1.03%,-2.80%,-5.18%,-16.65%,-10.83%,1.01%,-30.99%,1.01%,34.88,,28.28,0.43%,1329,
"IPSC","Century Therapeutics, Inc.","Healthcare","Biotechnology",996.94,,,,,54.82,3.20%,0.00%,41.80%,14.81%,10.63%,,-14.32%,-14.40%,-23.03%,,,-21.38%,,7.18%,-16.14%,-16.73%,-27.54%,-40.80%,10.19%,-45.44%,10.19%,34.36,1.50,17.95,1.36%,60909,36.00
"IPW","iPower Inc.","Consumer Cyclical","Internet Retail",84.70,,,,,26.48,69.53%,0.00%,7.80%,-5.29%,3.51%,6.00%,-17.79%,8.54%,-37.76%,-49.34%,,-46.86%,,10.84%,-3.95%,-10.59%,-38.34%,-41.12%,15.09%,-71.57%,15.09%,45.16,2.00,3.05,2.69%,28335,9.00
"IPWR","Ideal Power Inc.","Industrials","Specialty Industrial Machinery",96.00,,,29.10%,-36.80%,6.13,10.80%,-1.48%,19.50%,26.96%,2.53%,,-14.24%,13.64%,-5.54%,25.84%,61.64%,83.60%,0.96,7.06%,-1.00%,0.00%,8.41%,-17.04%,17.10%,-39.88%,125.56%,48.88,2.00,15.00,6.08%,20593,28.00
"IQ","iQIYI, Inc.","Communication Services","Internet Content & Information",2553.52,,,-6.50%,41.10%,798.63,0.30%,0.00%,66.40%,-8.39%,18.46%,-15.70%,-4.50%,-23.19%,-26.36%,-53.27%,-69.48%,-61.16%,0.80,6.23%,-16.36%,-19.16%,-51.27%,-34.52%,5.27%,-76.56%,5.27%,33.45,2.30,6.79,2.26%,10044568,10.70
"IQDE","FlexShares International Quality Dividend Defensive Index Fund","Financial","Exchange Traded Fund",,,3.24%,,,,,,,,,,-1.64%,-2.39%,-3.90%,-6.03%,7.03%,3.54%,,0.18%,-1.83%,-1.66%,-3.36%,-5.68%,0.90%,-7.76%,8.56%,35.62,,23.45,-0.49%,9,
"IQDF","FlexShares International Quality Dividend Index Fund","Financial","Exchange Traded Fund",,,3.10%,,,,,,,,,,-1.50%,-2.69%,-2.54%,-6.20%,9.43%,5.44%,,0.48%,-1.78%,-1.29%,-2.83%,-4.92%,2.27%,-7.73%,11.20%,38.02,,25.48,-0.56%,20365,
"IQDG","WisdomTree International Quality Dividend Growth Fund","Financial","Exchange Traded Fund",,,2.16%,,,,,,,,,,-2.06%,-1.04%,-4.13%,-2.29%,12.54%,6.71%,,0.57%,-1.88%,-0.92%,-1.24%,-5.67%,4.51%,-6.89%,13.19%,40.07,,38.96,-0.66%,18913,
"IQDY","FlexShares International Quality Dividend Dynamic Index Fund","Financial","Exchange Traded Fund",,,2.58%,,,,,,,,,,-1.79%,-2.08%,-1.52%,-5.57%,12.99%,7.41%,,0.51%,-1.58%,-0.86%,-2.18%,-4.20%,3.18%,-7.70%,14.74%,40.46,,30.20,-0.46%,7178,
"IQI","Invesco Quality Municipal Income Trust","Financial","Closed-End Fund - Debt",692.78,155.95,4.66%,,,52.88,,,16.95%,,,,-0.68%,2.18%,-3.68%,-1.50%,3.89%,0.46%,,0.93%,-0.52%,-0.75%,-1.41%,-4.73%,2.42%,-6.29%,5.56%,45.43,3.00,13.10,0.31%,19282,
"IQIN","IQ 500 International ETF","Financial","Exchange Traded Fund",,,2.97%,,,,,,,,,,-1.62%,-2.09%,-0.62%,-3.13%,18.73%,10.94%,,0.18%,-2.00%,-1.48%,-0.69%,-3.26%,1.12%,-5.64%,17.06%,36.65,,32.61,-0.63%,489,
"IQLT","iShares MSCI Intl Quality Factor ETF","Financial","Exchange Traded Fund",,,1.89%,,,,,,,,,,-2.24%,-1.31%,-1.31%,-0.36%,13.52%,9.93%,,0.60%,-2.12%,-0.45%,1.44%,-3.22%,5.12%,-3.94%,15.02%,38.96,,39.20,-0.51%,446075,
"IQSI","IQ Candriam ESG International Equity ETF","Financial","Exchange Traded Fund",,,2.35%,,,,,,,,,,-2.11%,-1.31%,-2.16%,-1.21%,13.74%,8.78%,,0.21%,-2.11%,-1.03%,0.12%,-3.68%,3.23%,-4.17%,13.45%,37.56,,29.75,-0.62%,23,
"IQV","IQVIA Holdings Inc.","Healthcare","Diagnostics & Research",50548.42,67.50,,-14.20%,14.60%,191.60,0.72%,-0.44%,90.80%,-0.63%,1.32%,6.20%,0.34%,3.62%,2.66%,11.75%,54.28%,48.11%,1.40,2.23%,2.87%,5.03%,13.05%,-2.53%,13.35%,-2.53%,60.32%,60.71,1.70,265.36,0.03%,523037,300.22
"IR","Ingersoll Rand Inc.","Industrials","Specialty Industrial Machinery",24648.42,50.47,0.13%,45.70%,18.20%,412.30,0.35%,-8.74%,98.10%,-3.07%,1.20%,10.40%,2.83%,13.13%,17.75%,22.85%,34.20%,33.93%,1.50,2.36%,5.51%,11.67%,20.78%,-1.68%,22.74%,-1.68%,50.15%,66.95,2.00,61.02,0.54%,1366015,65.57
"IRBO","iShares Robotics and Artificial Intelligence Multisector ETF","Financial","Exchange Traded Fund",,,0.61%,,,,,,,,,,-3.90%,-1.05%,1.74%,3.06%,19.68%,11.42%,,1.45%,-3.49%,-0.28%,0.56%,-6.57%,8.43%,-14.80%,21.02%,40.46,,44.39,0.07%,137853,
"IRBT","iRobot Corporation","Technology","Consumer Electronics",2221.70,30.49,,28.50%,18.30%,27.41,1.70%,-8.32%,97.70%,2.46%,27.16%,3.60%,-8.87%,2.31%,-0.50%,-16.43%,5.05%,1.62%,1.26,4.69%,-7.87%,-2.82%,-15.73%,-17.47%,7.06%,-58.67%,10.24%,40.44,3.10,81.59,-0.67%,362948,89.25
"IRCP","IRSA Propiedades Comerciales S.A.","Real Estate","Real Estate Services",707.38,,38.03%,-19.40%,23.30%,135.21,,,4.30%,-7.38%,0.09%,,-6.77%,-18.47%,1.30%,11.17%,-12.33%,9.47%,1.19,4.93%,-13.11%,-14.25%,-5.18%,-24.76%,3.08%,-36.07%,22.12%,29.90,2.50,2.34,-2.50%,61841,3.81
"IRDM","Iridium Communications Inc.","Communication Services","Telecom Services",5244.67,,,-36.90%,7.20%,132.87,11.10%,-0.57%,86.30%,1.24%,5.87%,6.60%,-5.10%,-4.36%,0.20%,4.03%,20.38%,-0.11%,1.09,3.05%,-4.89%,-4.23%,-3.12%,-14.53%,8.09%,-28.12%,22.75%,40.23,2.30,39.28,0.28%,438275,48.60
"IREN","Iris Energy Limited","Financial","Capital Markets",1112.98,,,,,55.45,18.46%,,5.51%,,,,-17.91%,,,,,-17.91%,,,-13.71%,-13.71%,-13.71%,-28.96%,-3.88%,-28.96%,-3.88%,,,20.07,-4.43%,442173,
"IRIX","IRIDEX Corporation","Healthcare","Medical Devices",102.19,,,-63.70%,-2.70%,15.82,2.10%,0.31%,26.10%,-7.97%,1.42%,-10.60%,-12.52%,-12.17%,-13.09%,-14.87%,290.59%,164.54%,1.15,6.03%,-17.93%,-14.06%,-9.08%,-29.80%,-0.17%,-31.65%,315.00%,32.21,,6.64,-2.92%,104204,10.50
"IRL","The New Ireland Fund, Inc.","Financial","Closed-End Fund - Foreign",61.59,,2.44%,,,4.85,,,48.72%,,,,-3.28%,1.60%,-3.64%,3.68%,32.99%,22.25%,,1.21%,-1.87%,-0.30%,2.45%,-4.80%,5.14%,-6.35%,38.34%,40.96,,12.69,-1.09%,11422,
"IRM","Iron Mountain Incorporated","Real Estate","REIT - Specialty",13980.86,21.67,5.20%,15.40%,6.60%,289.76,0.10%,-18.77%,80.80%,-0.17%,10.07%,24.70%,0.66%,2.66%,3.60%,10.37%,78.59%,61.02%,0.83,2.71%,0.85%,4.28%,11.72%,-3.91%,12.49%,-4.25%,80.91%,54.83,2.60,47.47,1.32%,794853,43.12
"IRMD","IRadimed Corporation","Healthcare","Medical Devices",520.73,102.63,,-40.20%,0.10%,12.33,0.40%,-85.44%,40.80%,-0.84%,1.54%,18.90%,9.72%,20.89%,28.36%,53.52%,77.54%,88.60%,0.88,5.29%,11.85%,18.46%,39.69%,2.90%,34.21%,2.90%,98.61%,66.90,1.50,43.00,8.37%,456912,41.00
"IRNT","IronNet, Inc.","Technology","Software - Infrastructure",749.85,,,,,84.42,28.90%,-1.62%,32.10%,98.67%,8.20%,,-11.46%,-10.00%,-27.86%,-6.83%,-8.29%,-8.40%,,11.04%,-17.95%,-39.76%,-21.54%,-80.48%,3.00%,-80.48%,3.00%,37.69,,9.27,0.87%,1351965,24.33
"IROQ","IF Bancorp, Inc.","Financial","Banks - Regional",78.81,12.71,1.44%,12.70%,3.60%,3.05,0.70%,0.00%,23.30%,-2.20%,0.06%,83.90%,3.19%,12.79%,7.54%,15.01%,42.65%,10.08%,0.76,1.79%,5.83%,7.43%,12.70%,-14.49%,13.80%,-14.49%,31.25%,62.71,,24.25,-1.94%,2975,
"IRS","IRSA Inversiones y Representaciones Sociedad Anonima","Real Estate","Real Estate - Development",620.35,1.25,,-28.90%,94.90%,57.87,,,16.30%,1.61%,0.22%,-63.20%,-9.65%,-18.25%,-3.06%,13.50%,-11.02%,-8.65%,1.24,4.10%,-11.71%,-9.31%,-2.58%,-19.06%,4.57%,-20.37%,18.39%,29.46,1.00,4.12,0.49%,15387,6.30
"IRT","Independence Realty Trust, Inc.","Real Estate","REIT - Residential",2740.82,89.69,1.86%,-27.50%,14.20%,104.92,0.77%,0.00%,82.36%,21.45%,16.97%,18.90%,2.34%,15.57%,28.06%,52.39%,95.98%,92.33%,0.94,2.55%,5.03%,14.97%,38.44%,0.00%,30.92%,0.00%,102.49%,70.43,2.20,25.83,1.97%,803259,24.86
"IRTC","iRhythm Technologies, Inc.","Healthcare","Medical Instruments & Supplies",2929.39,,,-6.90%,49.00%,29.40,1.60%,0.00%,99.20%,-2.19%,4.11%,-24.20%,-10.56%,38.50%,111.83%,30.98%,-56.29%,-58.48%,1.30,7.39%,1.60%,27.11%,17.99%,-22.81%,74.37%,-65.58%,136.46%,56.60,2.70,98.50,1.95%,197778,114.80
"IRWD","Ironwood Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",1924.25,3.57,,21.60%,21.10%,162.74,1.80%,-3.68%,,1.77%,13.97%,54.90%,-4.85%,-9.03%,-11.33%,-1.36%,-1.53%,1.67%,1.21,3.23%,-6.82%,-10.09%,-3.57%,-18.51%,1.31%,-18.85%,31.86%,31.56,2.40,11.58,-0.43%,1278020,14.00
"IS","ironSource Ltd.","Technology","Software - Application",9316.25,159.82,,,,1022.64,0.76%,0.00%,32.10%,15.76%,1.47%,,-8.53%,-23.32%,-5.01%,-12.24%,,-22.53%,,5.63%,-16.42%,-18.71%,-12.97%,-30.67%,3.29%,-30.93%,16.79%,28.81,1.40,9.11,0.44%,1334549,15.09
"ISAA","Iron Spark I Inc.","Financial","Shell Companies",,,1.99%,,,,,,77.56%,,,,0.00%,0.50%,1.51%,,,1.31%,,0.21%,0.19%,0.49%,0.91%,-0.20%,1.62%,-0.20%,2.13%,58.98,,10.06,0.00%,83830,
"ISBC","Investors Bancorp, Inc.","Financial","Banks - Regional",4065.25,12.93,3.48%,11.50%,6.00%,235.60,1.60%,0.01%,75.50%,-2.53%,3.66%,82.30%,1.13%,1.64%,14.35%,8.86%,56.31%,52.46%,1.06,1.92%,2.69%,4.58%,10.85%,-0.62%,19.04%,-0.62%,66.67%,58.56,2.00,16.10,-0.19%,1355183,16.93
"ISCB","iShares Morningstar Small-Cap ETF","Financial","Exchange Traded Fund",,,1.01%,,,,,,,,,,-1.89%,1.15%,4.48%,1.00%,23.11%,19.94%,,0.71%,-1.55%,1.37%,2.93%,-4.54%,7.26%,-4.54%,26.76%,46.45,,59.17,0.18%,2898,
"ISCF","iShares MSCI Intl Small-Cap Multifactor ETF","Financial","Exchange Traded Fund",,,2.53%,,,,,,,,,,-2.72%,-3.57%,-3.07%,-2.60%,13.66%,9.19%,,0.52%,-3.20%,-2.61%,-1.11%,-6.11%,2.32%,-6.69%,14.67%,31.60,,36.33,-0.82%,5667,
"ISCG","iShares Morningstar Small-Cap Growth ETF","Financial","Exchange Traded Fund",,,0.17%,,,,,,,,,,-2.98%,-0.06%,2.61%,2.37%,12.62%,1.67%,,1.37%,-2.84%,0.09%,0.68%,-6.22%,5.71%,-12.56%,13.23%,42.31,,51.43,0.51%,10999,
"ISCV","iShares Morningstar Small-Cap Value ETF","Financial","Exchange Traded Fund",,,1.52%,,,,,,,,,,-0.44%,2.70%,7.18%,1.29%,32.18%,29.97%,,1.04%,0.09%,3.09%,5.53%,-2.71%,10.94%,-2.71%,38.39%,54.05,,61.03,-0.22%,4297,
"ISD","PGIM High Yield Bond Fund, Inc","Financial","Closed-End Fund - Debt",530.78,,7.89%,,,33.26,,,43.60%,,,,-2.27%,-2.33%,-1.42%,-1.18%,9.47%,6.40%,,0.68%,-2.50%,-2.55%,-0.91%,-3.97%,-0.31%,-4.20%,9.52%,26.63,,15.96,-0.62%,117019,
"ISDR","Issuer Direct Corporation","Technology","Information Technology Services",118.75,41.16,,58.20%,9.80%,3.79,3.90%,0.00%,34.20%,12.02%,0.29%,16.70%,17.35%,22.98%,19.52%,25.89%,58.57%,84.29%,0.90,4.47%,21.25%,22.35%,25.06%,0.91%,32.80%,0.91%,92.08%,75.97,,32.27,6.47%,13330,30.00
"ISDX","Invesco RAFI Strategic Developed ex-US ETF","Financial","Exchange Traded Fund",,,2.04%,,,,,,,,,,-1.27%,-2.19%,-0.46%,-2.53%,16.19%,11.51%,,0.52%,-1.72%,-0.87%,-0.54%,-3.82%,2.87%,-5.72%,19.13%,40.43,,30.43,-0.81%,31625,
"ISEE","IVERIC bio, Inc.","Healthcare","Biotechnology",1848.92,,,17.90%,,105.22,0.10%,2.69%,94.00%,20.33%,17.36%,,-2.35%,-7.33%,64.24%,124.43%,155.66%,128.65%,1.28,4.62%,-8.31%,-6.56%,60.40%,-18.22%,6.54%,-18.22%,218.54%,40.01,1.70,15.80,-0.32%,1198742,23.75
"ISHG","iShares 1-3 Year International Treasury Bond ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-1.32%,-3.04%,-3.49%,-6.80%,-5.38%,-8.08%,,0.21%,-2.12%,-2.86%,-5.00%,-4.65%,-0.50%,-8.74%,-0.50%,21.33,,78.29,-0.50%,392,
"ISIG","Insignia Systems, Inc.","Communication Services","Advertising Agencies",9.50,,,-38.10%,-9.10%,1.77,4.30%,,22.80%,-7.60%,0.61%,-23.60%,1.79%,-26.55%,-27.87%,-22.37%,-15.31%,-8.24%,0.28,6.41%,-11.16%,-23.35%,-24.63%,-39.72%,7.90%,-50.95%,13.34%,35.10,,5.39,4.35%,151409,
"ISLE","Isleworth Healthcare Acquisition Corp.","Financial","Shell Companies",257.97,,,,,26.19,0.10%,0.00%,71.00%,2.02%,0.02%,,0.10%,0.20%,1.23%,1.34%,,1.55%,,0.22%,0.20%,0.34%,0.80%,-0.91%,1.55%,-0.91%,2.60%,56.87,,9.85,0.10%,11718,
"ISMD","Inspire Small/Mid Cap Impact ETF","Financial","Exchange Traded Fund",,,0.78%,,,,,,,,,,-0.41%,4.05%,7.78%,3.39%,33.60%,28.38%,,1.21%,0.42%,3.96%,5.90%,-8.61%,11.74%,-8.61%,38.29%,57.45,,38.37,-0.25%,14179,
"ISO","IsoPlexis Corporation","Healthcare","Medical Devices",,,,,,,,,,,,,-11.65%,15.19%,,,,13.89%,,11.10%,-6.40%,1.38%,1.38%,-22.60%,28.25%,-22.60%,28.25%,47.92,,13.12,12.04%,100793,20.33
"ISPC","iSpecimen Inc.","Healthcare","Diagnostics & Research",69.87,,,,,6.96,25.30%,0.58%,13.10%,-18.45%,0.46%,-62.60%,112.50%,44.07%,66.94%,,,42.66%,,13.85%,53.66%,61.04%,61.82%,-44.86%,114.74%,-44.86%,114.74%,63.42,,10.20,-22.67%,10730803,10.00
"ISR","Isoray, Inc.","Healthcare","Medical Instruments & Supplies",73.09,,,17.60%,16.10%,141.91,0.77%,0.00%,11.20%,-8.72%,1.01%,-48.30%,-0.99%,-20.67%,-23.46%,-34.98%,39.18%,12.89%,0.92,5.48%,-13.45%,-17.20%,-39.55%,-31.99%,11.40%,-81.92%,43.10%,36.45,2.00,0.51,8.11%,641901,1.63
"ISRA","VanEck Vectors Israel ETF","Financial","Exchange Traded Fund",,,0.16%,,,,,,,,,,-3.82%,-1.35%,3.48%,5.69%,22.74%,10.09%,,0.87%,-3.03%,-0.03%,4.51%,-5.30%,7.00%,-5.30%,23.57%,40.31,,49.37,0.36%,1340,
"ISRG","Intuitive Surgical, Inc.","Healthcare","Medical Instruments & Supplies",124828.50,73.29,,11.20%,12.80%,356.80,0.10%,-20.41%,91.30%,,1.02%,32.50%,-6.09%,-2.66%,-2.30%,22.04%,40.48%,24.47%,1.06,2.40%,-4.74%,-1.46%,11.47%,-8.19%,5.72%,-8.19%,49.22%,40.51,2.20,339.42,1.05%,982030,356.71
"ISSC","Innovative Solutions and Support, Inc.","Industrials","Aerospace & Defense",119.70,24.24,,20.60%,1.50%,17.23,31.98%,-0.18%,27.50%,-1.39%,0.07%,14.60%,-0.44%,-1.46%,-2.03%,20.36%,4.22%,3.37%,1.17,2.31%,-2.33%,-2.92%,2.67%,-12.47%,3.06%,-15.11%,26.22%,45.12,1.00,6.74,1.35%,3158,
"ISTB","iShares Core 1-5 Year USD Bond ETF","Financial","Exchange Traded Fund",,,1.92%,,,,,,,,,,-0.32%,-0.57%,-1.46%,-1.83%,-2.08%,-2.27%,,0.12%,-0.41%,-0.76%,-1.43%,-1.52%,-0.02%,-2.40%,-0.02%,28.41,,50.47,-0.04%,719619,
"ISTR","Investar Holding Corporation","Financial","Banks - Regional",187.04,35.06,1.76%,5.50%,20.20%,10.40,0.60%,3.14%,56.30%,0.33%,0.26%,62.70%,1.00%,-2.46%,-18.94%,-19.12%,5.99%,10.22%,0.66,1.77%,-0.67%,-8.22%,-14.12%,-18.87%,2.01%,-23.05%,16.41%,39.45,2.00,18.23,0.89%,16931,22.38
"ISUN","iSun, Inc.","Technology","Solar",85.25,,,-57.30%,,11.84,1.70%,-18.93%,18.70%,1.65%,6.28%,,-9.77%,-10.22%,-6.74%,-22.91%,0.56%,21.01%,0.20,7.45%,-9.40%,-14.10%,-30.25%,-25.49%,10.60%,-77.67%,24.14%,37.72,2.00,7.20,2.86%,91702,28.00
"ISWN","Amplify BlackSwan ISWN ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-1.68%,-1.22%,-2.68%,-0.96%,,0.08%,,0.50%,-2.01%,-1.46%,-0.86%,-4.66%,1.65%,-4.87%,4.63%,35.16,,25.04,-0.23%,2665,
"IT","Gartner, Inc.","Technology","Information Technology Services",26864.94,40.47,,7.50%,13.60%,83.57,2.70%,-2.93%,94.00%,-1.63%,1.65%,20.00%,-2.66%,-0.09%,6.57%,39.90%,110.83%,103.58%,1.53,2.89%,-1.43%,1.99%,27.98%,-11.62%,8.75%,-11.62%,117.79%,49.43,2.10,326.11,0.65%,689378,358.33
"ITA","iShares U.S. Aerospace & Defense ETF","Financial","Exchange Traded Fund",,,0.84%,,,,,,,,,,-2.05%,-1.13%,-0.76%,-5.49%,9.13%,10.35%,,1.31%,-1.54%,-1.45%,-1.16%,-4.55%,4.20%,-7.61%,17.57%,41.35,,104.52,0.04%,72854,
"ITB","iShares U.S. Home Construction ETF","Financial","Exchange Traded Fund",,,0.39%,,,,,,,,,,0.46%,9.97%,8.15%,9.11%,38.55%,40.79%,,1.82%,4.48%,10.02%,12.69%,-1.62%,19.72%,-1.62%,46.47%,72.25,,78.56,-0.36%,2200258,
"ITCB","Itau Corpbanca","Financial","Banks - Regional",2362.38,,12.67%,-31.90%,25.00%,368.84,,,0.30%,17.46%,0.17%,32.40%,6.90%,0.00%,-18.81%,-24.72%,-22.32%,-31.11%,1.09,4.59%,-0.38%,-3.76%,-24.25%,-17.23%,17.18%,-45.26%,17.18%,49.28,4.00,3.41,-0.87%,10937,
"ITCI","Intra-Cellular Therapies, Inc.","Healthcare","Biotechnology",3550.14,,,-2.10%,201.60%,81.36,2.00%,-8.77%,91.70%,1.95%,5.43%,,8.22%,-1.29%,40.02%,10.22%,70.76%,36.98%,1.06,4.74%,1.23%,8.13%,18.12%,-7.37%,34.65%,-7.37%,86.31%,58.53,1.50,43.56,3.69%,357796,55.00
"ITEQ","BlueStar Israel Technology ETF","Financial","Exchange Traded Fund",,,0.67%,,,,,,,,,,-6.14%,-5.65%,-2.70%,0.11%,9.95%,-3.97%,,1.79%,-5.81%,-3.93%,-3.26%,-8.78%,3.29%,-17.69%,11.30%,35.43,,66.01,0.70%,43307,
"ITGR","Integer Holdings Corporation","Healthcare","Medical Devices",2881.27,32.95,,58.80%,6.00%,33.01,0.80%,-9.51%,,0.28%,2.08%,11.10%,-0.47%,-5.02%,-6.17%,-2.92%,18.96%,8.03%,1.34,3.30%,-1.73%,-2.47%,-4.18%,-8.38%,1.54%,-13.68%,23.00%,44.63,1.50,87.71,0.56%,83652,114.67
"ITHXU","ITHAX Acquisition Corp.","Financial","Shell Companies",,,,,,,,,36.44%,,0.00%,,-1.04%,-0.50%,-0.30%,-1.68%,,-1.29%,,0.30%,-0.77%,-0.25%,-0.69%,-1.39%,1.01%,-4.73%,2.15%,43.62,,9.96,-0.48%,10,
"ITI","Iteris, Inc.","Technology","Communication Equipment",199.80,,,15.20%,8.50%,42.28,0.60%,-37.36%,54.90%,-3.27%,0.69%,-1.90%,-8.02%,-7.66%,-14.86%,-35.44%,-6.19%,-16.81%,1.36,4.78%,-10.29%,-11.13%,-22.72%,-18.69%,0.43%,-39.84%,0.43%,27.52,1.70,4.70,-1.26%,176390,9.00
"ITIC","Investors Title Company","Financial","Insurance - Specialty",467.95,7.18,0.75%,27.00%,12.80%,1.89,0.10%,0.00%,47.90%,-0.22%,0.94%,22.40%,0.14%,27.82%,31.47%,37.49%,44.85%,60.13%,0.93,2.18%,8.85%,21.31%,35.79%,-1.21%,36.41%,-1.21%,74.69%,80.54,,245.00,0.22%,4222,
"ITM","VanEck Vectors Intermediate Muni ETF","Financial","Exchange Traded Fund",,,1.97%,,,,,,,,,,0.14%,0.67%,-1.30%,-1.01%,-0.91%,-1.60%,,0.15%,0.16%,-0.00%,-0.75%,-1.23%,0.73%,-2.25%,0.73%,53.35,,51.20,0.02%,175740,
"ITMR","Itamar Medical Ltd.","Healthcare","Medical Devices",501.77,,,,,16.39,1.59%,0.00%,57.81%,,1.66%,,0.07%,0.56%,58.00%,52.57%,48.42%,54.18%,,0.38%,0.24%,0.73%,27.20%,-0.52%,1.56%,-0.52%,87.16%,74.14,1.70,30.62,-0.07%,177572,31.37
"ITOS","iTeos Therapeutics, Inc.","Healthcare","Biotechnology",1256.21,125.78,,,,35.20,0.40%,-94.38%,89.40%,5.90%,2.31%,,9.34%,37.37%,34.38%,77.11%,39.34%,9.34%,,5.24%,19.60%,28.94%,32.14%,-4.62%,45.53%,-22.33%,112.16%,77.89,1.60,36.98,1.54%,276981,46.60
"ITOT","iShares Core S&P Total U.S. Stock Market ETF","Financial","Exchange Traded Fund",,,1.23%,,,,,,,,,,-0.32%,2.25%,4.50%,10.61%,28.39%,23.85%,,0.79%,0.31%,3.38%,8.62%,-1.09%,9.27%,-1.09%,29.78%,59.62,,106.78,0.23%,1228945,
"ITP","IT Tech Packaging, Inc.","Basic Materials","Paper & Paper Products",34.32,,,-18.80%,-5.70%,99.05,5.47%,0.00%,1.40%,-3.62%,2.82%,-1.50%,-8.19%,-17.03%,-16.23%,-28.67%,-49.45%,-38.80%,0.24,9.25%,-14.62%,-11.26%,-33.60%,-43.14%,3.21%,-76.51%,3.21%,37.30,,0.34,1.19%,1965385,
"ITQRU","Itiquira Acquisition Corp.","Financial","Shell Companies",,,,,,,,,85.71%,,0.05%,,0.30%,0.20%,-0.30%,0.91%,,-2.54%,,0.24%,0.18%,0.30%,-0.30%,-0.60%,1.11%,-6.98%,1.83%,51.45,,9.99,0.00%,0,
"ITRG","Integra Resources Corp.","Basic Materials","Other Precious Metals & Mining",126.07,,,,,54.81,9.45%,0.00%,29.86%,,0.31%,,-11.88%,-8.06%,-13.21%,-28.35%,-31.14%,-41.33%,,4.38%,-5.24%,-3.63%,-19.26%,-13.21%,8.49%,-43.63%,8.49%,41.72,,2.30,-2.13%,54737,
"ITRI","Itron, Inc.","Technology","Scientific & Technical Instruments",3015.69,1139.48,,-44.80%,2.90%,45.24,0.50%,-8.29%,,-0.26%,4.13%,3.00%,-3.33%,-13.80%,-19.22%,-31.50%,-21.46%,-31.08%,1.14,3.38%,-10.22%,-12.11%,-25.07%,-18.77%,2.16%,-45.97%,2.16%,29.77,1.90,66.09,-1.48%,168527,88.30
"ITRM","Iterum Therapeutics plc","Healthcare","Biotechnology",92.19,,,,,182.73,0.20%,0.00%,8.50%,-23.98%,2.36%,,-5.60%,-33.41%,-27.49%,-59.67%,-39.51%,-49.85%,1.21,8.29%,-9.71%,-11.00%,-55.85%,-33.87%,15.35%,-83.44%,15.35%,42.52,3.00,0.50,-0.20%,2801191,1.00
"ITRN","Ituran Location and Control Ltd.","Technology","Communication Equipment",556.65,16.31,2.90%,-8.20%,6.90%,20.80,28.50%,0.00%,61.00%,1.03%,0.15%,20.30%,-5.51%,0.81%,-0.68%,8.66%,49.74%,37.64%,1.34,3.44%,-1.88%,-0.48%,6.78%,-12.16%,5.94%,-12.16%,57.19%,46.50,2.50,26.22,-0.98%,18172,32.00
"ITT","ITT Inc.","Industrials","Specialty Industrial Machinery",8861.92,46.58,0.86%,-28.10%,-0.10%,85.90,0.40%,-4.62%,94.90%,0.31%,1.37%,19.70%,-1.47%,9.76%,6.30%,10.15%,35.47%,33.59%,1.59,1.73%,1.72%,9.30%,11.19%,-2.51%,22.68%,-2.51%,41.84%,63.41,1.90,102.89,-0.51%,168895,111.27
"ITUB","Itau Unibanco Holding S.A.","Financial","Banks - Regional",39018.68,7.62,2.70%,-4.80%,-2.70%,9779.89,52.10%,0.00%,23.90%,-1.01%,0.65%,44.40%,0.47%,-2.16%,-12.74%,-9.76%,-8.85%,-16.79%,0.92,3.20%,0.16%,-3.41%,-6.68%,-10.65%,6.27%,-25.78%,17.16%,48.51,2.20,4.07,3.83%,56786185,6.13
"ITW","Illinois Tool Works Inc.","Industrials","Specialty Industrial Machinery",75579.01,28.12,1.89%,5.20%,-1.30%,314.60,0.10%,-2.93%,80.60%,0.48%,1.40%,24.70%,-0.36%,8.03%,5.11%,4.75%,13.87%,18.58%,1.12,1.54%,2.88%,7.85%,7.75%,-1.10%,18.50%,-1.10%,25.34%,68.63,3.00,241.76,-0.94%,883158,236.50
