"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Gross Margin","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"ON","ON Semiconductor Corporation","Technology","Semiconductors",26584.81,40.71,,3.00%,8.50%,430.60,0.20%,-3.90%,97.00%,1.26%,4.43%,37.00%,15.10%,6.75%,40.69%,48.81%,65.86%,117.39%,89.83%,1.79,3.62%,16.66%,27.11%,47.93%,0.16%,49.00%,0.16%,128.40%,77.78,2.10,62.40,0.43%,7162596,62.93
"ONB","Old National Bancorp","Financial","Banks - Regional",3054.22,10.35,3.04%,6.30%,10.70%,165.26,0.60%,0.59%,75.40%,1.56%,4.94%,,97.50%,1.93%,7.84%,12.03%,-4.85%,10.09%,11.35%,0.88,2.01%,2.55%,6.94%,2.22%,-0.81%,18.16%,-13.77%,18.39%,61.11,2.70,18.35,-0.49%,1189897,20.08
"ONCR","Oncorus, Inc.","Healthcare","Biotechnology",276.99,,,,,25.75,0.40%,3.52%,77.80%,-1.00%,2.66%,,,-47.62%,-38.59%,-41.37%,-60.70%,-75.49%,-81.94%,,8.73%,-44.41%,-42.55%,-58.30%,-52.33%,1.44%,-85.13%,1.44%,24.46,1.70,5.63,-3.60%,647493,37.25
"ONCS","OncoSec Medical Incorporated","Healthcare","Biotechnology",62.35,,,39.00%,,39.04,0.60%,8.16%,17.50%,0.32%,4.60%,,,-10.61%,-16.23%,-23.44%,-59.80%,-69.75%,-75.19%,2.12,7.32%,-6.91%,-15.70%,-54.16%,-32.50%,3.18%,-80.15%,3.18%,38.98,1.70,1.62,1.25%,155798,10.33
"ONCT","Oncternal Therapeutics, Inc.","Healthcare","Biotechnology",184.74,,,8.60%,,49.39,11.81%,0.03%,31.60%,0.75%,3.43%,,,-15.53%,-2.37%,6.02%,-33.45%,-19.04%,-24.49%,1.53,5.44%,-7.82%,-11.05%,-32.17%,-22.46%,2.57%,-66.00%,48.96%,37.55,1.70,3.59,-2.97%,462798,15.50
"ONCY","Oncolytics Biotech Inc.","Healthcare","Biotechnology",103.30,,,13.60%,,54.96,1.80%,0.00%,2.50%,48.51%,0.35%,,,-10.63%,-13.95%,-9.76%,-34.63%,-6.09%,-22.27%,2.65,4.97%,-11.79%,-11.64%,-31.08%,-22.72%,0.55%,-61.90%,0.55%,33.78,,1.84,-0.54%,178930,
"ONDS","Ondas Holdings Inc.","Technology","Communication Equipment",441.05,,,,254.00%,28.89,2.20%,-4.27%,17.70%,0.11%,6.83%,42.30%,,20.11%,16.49%,71.59%,57.35%,63.79%,15.86%,,8.32%,5.68%,10.50%,11.73%,-16.01%,40.86%,-38.38%,73.38%,53.79,1.50,9.86,-8.79%,949147,13.50
"ONEM","1Life Healthcare, Inc.","Healthcare","Health Information Services",4584.87,,,,,153.70,0.10%,-9.86%,73.60%,1.76%,10.02%,38.90%,-29.30%,1.12%,6.61%,-2.72%,-33.58%,-31.25%,-48.29%,,4.38%,-0.83%,-0.89%,-33.90%,-14.27%,14.45%,-63.46%,14.45%,49.24,1.90,21.86,-3.15%,3017656,33.15
"ONEO","SPDR Russell 1000 Momentum Focus ETF","Financial","Exchange Traded Fund",,,1.14%,,,,,,,,,,,0.75%,4.88%,7.46%,10.95%,32.14%,26.42%,,0.32%,1.36%,4.25%,8.66%,-1.03%,9.40%,-1.03%,32.62%,62.46,,106.62,-0.77%,742,
"ONEQ","Fidelity Nasdaq Composite Index ETF","Financial","Exchange Traded Fund",,,0.58%,,,,,,,,,,,0.42%,6.34%,9.97%,20.35%,33.76%,23.79%,,0.99%,2.19%,5.35%,11.50%,-0.74%,12.42%,-0.74%,35.33%,66.97,,61.98,-0.19%,132794,
"ONEV","SPDR Russell 1000 Low Volatility Focus ETF","Financial","Exchange Traded Fund",,,1.59%,,,,,,,,,,,1.21%,4.34%,4.40%,7.73%,27.49%,24.40%,,0.51%,1.26%,3.55%,7.07%,-0.85%,8.11%,-0.85%,29.70%,66.00,,111.11,-0.52%,6689,
"ONEW","OneWater Marine Inc.","Consumer Cyclical","Recreational Vehicles",775.11,8.73,,,,10.98,11.10%,-7.59%,75.80%,-0.38%,6.86%,27.30%,10.60%,3.10%,20.23%,27.72%,9.48%,129.83%,83.85%,,3.38%,8.26%,17.84%,20.31%,-1.42%,40.17%,-6.77%,136.61%,71.53,1.60,50.70,-1.03%,82532,54.33
"ONEY","SPDR Russell 1000 Yield Focus ETF","Financial","Exchange Traded Fund",,,2.44%,,,,,,,,,,,0.70%,2.69%,3.82%,4.52%,37.98%,32.14%,,0.69%,0.55%,2.49%,5.25%,-1.14%,7.52%,-1.14%,39.09%,57.34,,98.69,-0.64%,2438,
"ONLN","ProShares Online Retail ETF","Financial","Exchange Traded Fund",,,1.16%,,,,,,,,,,,1.67%,4.98%,5.13%,-2.18%,8.80%,-5.48%,,1.67%,0.86%,2.59%,-7.77%,-2.76%,10.92%,-24.98%,10.92%,53.61,,70.11,-2.20%,799942,
"ONON","On Holding AG","Consumer Cyclical","Apparel Retail",14046.06,2850.63,,,,307.96,13.28%,0.00%,32.90%,,1.09%,56.60%,,20.50%,51.68%,,,,30.31%,,7.12%,41.44%,50.37%,50.37%,10.17%,83.10%,10.17%,83.10%,78.92,,51.45,12.80%,7948648,36.75
"ONTF","ON24, Inc.","Technology","Software - Application",791.75,,,,,46.57,5.00%,-43.86%,69.80%,0.68%,3.03%,78.20%,,-6.87%,-16.62%,-16.78%,-48.67%,,-76.26%,,3.68%,-7.18%,-11.10%,-51.95%,-21.41%,6.33%,-78.91%,6.33%,35.14,2.00,17.29,2.86%,1494176,26.00
"ONTO","Onto Innovation Inc.","Technology","Semiconductors",4420.96,39.12,,39.40%,24.30%,49.36,1.00%,-28.98%,,1.54%,2.30%,53.00%,16.90%,1.28%,24.91%,35.95%,49.01%,113.86%,91.50%,1.20,3.36%,9.53%,16.30%,29.09%,-4.74%,30.14%,-4.74%,123.52%,66.44,1.80,90.46,-0.66%,203642,105.00
"ONTX","Onconova Therapeutics, Inc.","Healthcare","Biotechnology",53.64,,,,-54.20%,15.78,0.30%,37.32%,23.40%,45.38%,2.79%,,,-4.57%,-8.99%,-30.13%,-75.93%,-13.80%,-52.20%,1.70,4.73%,-5.97%,-16.72%,-61.59%,-51.25%,-0.90%,-88.60%,-0.90%,36.99,2.00,3.30,-1.20%,343494,11.50
"ONVO","Organovo Holdings, Inc.","Healthcare","Diagnostics & Research",47.60,,,22.20%,,8.75,0.10%,122.86%,20.60%,-1.21%,1.12%,,,-11.40%,-14.87%,-17.70%,-25.48%,-39.82%,-55.77%,0.52,4.40%,-12.94%,-20.09%,-39.20%,-33.29%,1.74%,-77.97%,1.74%,25.52,3.00,5.27,-3.13%,60256,
"OOMA","Ooma, Inc.","Communication Services","Telecom Services",506.30,,,39.80%,13.70%,23.36,7.10%,-12.47%,81.80%,-1.76%,4.89%,62.00%,-1.30%,-1.56%,9.03%,22.94%,31.44%,50.07%,49.24%,0.50,4.09%,-2.02%,3.01%,14.76%,-13.13%,14.25%,-15.27%,58.33%,48.93,1.80,21.09,-1.86%,110200,26.90
"OOTO","Direxion Daily Travel & Vacation Bull 2X Shares","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-9.80%,-2.94%,20.22%,,,-14.68%,,3.61%,-3.77%,-2.39%,-0.54%,-19.19%,9.33%,-20.18%,24.60%,43.69,,20.97,-1.41%,68893,
"OPAD","Offerpad Solutions Inc.","Real Estate","Real Estate Services",1963.24,,,,,50.31,24.50%,0.03%,31.00%,80.94%,,,,14.44%,3.76%,-14.06%,-13.54%,,-22.18%,,6.46%,8.10%,-7.38%,-14.78%,-59.80%,23.97%,-59.80%,23.97%,53.47,,8.43,-1.52%,484545,10.25
"OPBK","OP Bancorp","Financial","Banks - Regional",200.36,8.63,3.02%,18.40%,16.30%,15.13,10.90%,1.72%,53.80%,-0.43%,0.08%,,96.30%,7.72%,26.77%,30.00%,26.17%,84.42%,72.21%,0.56,2.26%,12.50%,22.56%,27.07%,-0.38%,36.25%,-0.38%,88.08%,81.25,2.00,13.23,-0.23%,32371,15.00
"OPCH","Option Care Health, Inc.","Healthcare","Medical Care Facilities",4761.37,58.68,,70.00%,25.30%,179.87,0.30%,-99.62%,85.40%,-11.15%,1.97%,22.70%,5.60%,-2.60%,11.89%,23.96%,50.59%,72.54%,70.33%,1.31,3.71%,-1.78%,2.95%,22.65%,-6.29%,15.26%,-6.29%,85.26%,50.21,1.60,26.51,-0.49%,637881,32.00
"OPEN","Opendoor Technologies Inc.","Real Estate","Real Estate Services",12853.04,,,,117.20%,603.39,7.20%,-44.79%,63.60%,0.79%,8.94%,11.20%,-12.20%,2.48%,-10.93%,48.72%,47.50%,16.39%,-5.32%,,7.20%,-7.81%,-1.26%,4.36%,-17.08%,25.97%,-46.48%,56.25%,45.92,2.10,21.00,-2.42%,10623788,32.67
"OPER","ClearShares Ultra-Short Maturity ETF","Financial","Exchange Traded Fund",,,0.42%,,,,,,,,,,,-0.00%,0.01%,0.00%,0.02%,0.02%,0.05%,,0.01%,0.01%,0.01%,0.02%,-0.02%,0.02%,-0.55%,0.66%,55.51,,100.12,0.00%,781,
"OPFI","OppFi Inc.","Technology","Software - Application",703.57,,,,,30.30,0.30%,0.00%,,-0.04%,29.91%,,,-11.76%,-9.41%,-1.68%,-36.26%,,-36.64%,,7.51%,-7.31%,-16.09%,-31.96%,-39.42%,2.61%,-45.69%,4.83%,38.50,2.20,6.30,-2.33%,460493,10.83
"OPGN","OpGen, Inc.","Healthcare","Diagnostics & Research",63.51,,,70.20%,5.90%,38.27,0.40%,48.10%,6.00%,-0.52%,2.64%,10.90%,,-2.37%,-19.51%,-33.73%,-19.12%,-17.09%,-19.12%,-0.77,4.28%,-10.39%,-32.11%,-34.86%,-55.06%,-1.84%,-63.39%,-1.84%,23.10,2.00,1.60,-3.03%,1000020,5.00
"OPHC","OptimumBank Holdings, Inc.","Financial","Banks - Regional",25.60,26.45,,-9.30%,8.20%,4.35,0.40%,0.00%,5.30%,1.58%,0.21%,,,-3.47%,-6.87%,3.32%,50.71%,76.33%,56.97%,1.03,5.43%,-2.32%,1.72%,14.26%,-15.70%,16.63%,-27.65%,87.86%,47.78,,5.26,-0.57%,10848,
"OPI","Office Properties Income Trust","Real Estate","REIT - Office",1312.13,,8.18%,15.00%,18.80%,48.21,0.60%,0.00%,80.40%,-1.78%,2.43%,70.00%,6.10%,-1.14%,-4.98%,2.01%,-1.54%,16.29%,18.44%,1.20,2.40%,-0.96%,0.52%,-3.49%,-6.81%,7.01%,-16.22%,20.14%,47.59,3.20,26.55,-1.34%,173536,28.75
"OPK","OPKO Health, Inc.","Healthcare","Diagnostics & Research",2800.21,35.08,,22.70%,23.90%,651.84,4.50%,2.87%,28.70%,-2.52%,11.74%,34.70%,7.00%,0.24%,11.89%,16.62%,15.00%,4.55%,4.81%,1.69,4.15%,12.76%,16.98%,10.50%,-0.22%,29.07%,-29.19%,36.20%,67.81,1.40,4.44,7.25%,6159219,6.70
"OPNT","Opiant Pharmaceuticals, Inc.","Healthcare","Biotechnology",120.83,,,36.00%,24.50%,4.33,6.60%,-30.10%,24.40%,5.31%,0.47%,81.10%,-7.80%,-10.45%,0.04%,55.14%,102.45%,218.25%,208.34%,0.40,6.60%,-2.35%,-0.38%,49.28%,-17.59%,39.29%,-17.59%,225.35%,47.19,2.00,24.32,-1.78%,23119,41.33
"OPOF","Old Point Financial Corporation","Financial","Banks - Regional",122.16,17.19,2.17%,7.10%,5.70%,5.24,1.10%,18.70%,35.80%,2.24%,0.09%,,86.00%,6.71%,11.89%,5.03%,8.11%,58.63%,26.58%,1.05,3.00%,9.16%,10.93%,10.58%,-0.00%,17.07%,-8.61%,48.84%,65.29,,24.00,-0.00%,131,
"OPP","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.","Financial","Asset Management",211.75,,12.43%,,,13.86,,,17.55%,,,,,-1.93%,3.31%,-1.04%,0.00%,8.83%,6.70%,,0.84%,0.79%,1.87%,-0.53%,-2.76%,5.77%,-7.03%,9.35%,53.72,,15.21,-0.46%,97735,
"OPRA","Opera Limited","Technology","Software - Infrastructure",1042.96,10.65,,,,115.14,,,13.00%,-1.48%,0.91%,97.00%,-3.20%,6.05%,3.17%,1.33%,-12.81%,1.11%,-0.11%,1.10,5.40%,1.42%,-1.06%,-13.76%,-12.15%,12.23%,-36.76%,12.23%,50.70,1.70,8.81,-3.40%,123338,16.23
"OPRT","Oportun Financial Corporation","Financial","Credit Services",694.72,17.33,,,,28.17,3.70%,-4.15%,79.40%,0.29%,0.92%,,11.70%,-5.39%,0.48%,4.89%,31.38%,45.34%,30.56%,,5.19%,1.52%,1.77%,16.36%,-9.59%,16.08%,-9.59%,64.63%,50.25,1.80,25.27,-0.08%,96287,28.67
"OPRX","OptimizeRx Corporation","Healthcare","Health Information Services",1314.48,1085.42,,-15.40%,43.10%,17.64,5.20%,-28.78%,72.80%,4.27%,10.94%,55.50%,1.70%,-8.96%,-10.42%,34.37%,64.84%,243.67%,150.80%,0.50,4.95%,-20.22%,-11.95%,19.90%,-26.13%,15.01%,-26.13%,250.53%,31.16,1.70,73.26,-6.26%,563037,103.00
"OPT","Opthea Limited","Healthcare","Biotechnology",301.79,,,,,42.21,,,20.72%,,0.40%,,,-4.86%,-7.32%,0.14%,-11.95%,-44.24%,-36.25%,,4.22%,-4.86%,-6.99%,-17.51%,-15.26%,0.97%,-56.14%,11.14%,41.02,1.20,7.12,-0.44%,615,40.00
"OPTN","OptiNose, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",86.08,,,-12.60%,256.70%,53.12,2.50%,1.37%,72.20%,-1.42%,9.18%,86.10%,,-40.89%,-45.55%,-39.77%,-46.82%,-62.14%,-61.59%,0.86,5.08%,-31.89%,-35.75%,-43.99%,-43.59%,15.71%,-64.68%,15.71%,26.78,1.80,1.80,13.52%,2383084,14.00
"OPTT","Ocean Power Technologies, Inc.","Industrials","Electrical Equipment & Parts",105.95,,,67.90%,11.30%,52.46,0.10%,0.00%,8.20%,-0.33%,5.80%,-80.90%,,-6.45%,-3.79%,2.53%,-8.56%,13.41%,-24.54%,1.71,5.50%,-9.01%,-8.34%,-24.79%,-29.71%,7.18%,-73.42%,10.23%,40.11,3.00,1.94,-4.43%,1460286,
"OPY","Oppenheimer Holdings Inc.","Financial","Capital Markets",667.54,3.98,0.91%,104.40%,6.00%,12.69,0.20%,-16.50%,44.40%,-2.28%,3.57%,98.50%,17.70%,-0.28%,4.45%,18.85%,10.93%,84.51%,67.90%,1.12,2.39%,-0.56%,6.61%,13.35%,-5.37%,22.63%,-6.67%,87.91%,53.26,,52.03,-1.40%,107427,
"OR","Osisko Gold Royalties Ltd","Basic Materials","Gold",2814.88,964.29,1.33%,-20.30%,36.30%,167.92,0.59%,0.00%,77.21%,,1.86%,57.30%,3.10%,6.47%,10.75%,11.29%,-2.53%,20.54%,6.47%,0.59,2.55%,4.83%,10.02%,7.12%,-2.41%,21.20%,-11.71%,36.71%,65.62,,13.35,-1.11%,443359,
"ORA","Ormat Technologies, Inc.","Utilities","Utilities - Renewable",4450.61,69.30,0.60%,-7.50%,3.50%,56.00,0.20%,-3.13%,87.90%,0.64%,7.81%,40.50%,25.70%,-0.54%,10.56%,18.92%,18.97%,-2.41%,-11.65%,0.38,2.80%,5.16%,10.38%,5.06%,-3.81%,20.47%,-38.59%,24.22%,60.69,2.30,79.14,-0.78%,278310,80.50
"ORAN","Orange S.A.","Communication Services","Telecom Services",29585.71,30.86,9.72%,15.60%,1.00%,2662.98,17.90%,0.00%,1.00%,0.65%,0.07%,57.80%,,-1.33%,0.63%,-2.20%,-12.66%,-10.19%,-6.32%,0.34,0.79%,-0.72%,0.10%,-6.07%,-3.07%,3.08%,-15.51%,3.08%,46.64,2.00,11.06,-0.45%,1172988,13.86
"ORC","Orchid Island Capital, Inc.","Real Estate","REIT - Mortgage",832.32,,15.85%,-9.70%,18.40%,128.59,0.20%,0.00%,24.80%,6.65%,8.56%,17.70%,,-1.60%,-1.40%,-2.19%,-10.55%,-11.19%,-5.75%,1.25,0.87%,-1.88%,-2.16%,-8.55%,-3.94%,0.41%,-21.54%,1.67%,34.82,2.50,4.88,-0.81%,5064369,6.00
"ORCC","Owl Rock Capital Corporation","Financial","Credit Services",5661.26,8.90,8.62%,,,392.72,10.00%,-4.04%,44.60%,2.12%,0.20%,51.20%,48.60%,-0.83%,0.00%,-0.90%,0.49%,6.47%,13.59%,,1.15%,-0.85%,-0.41%,0.15%,-2.94%,2.43%,-4.14%,16.86%,46.46,1.60,14.35,-0.21%,1467461,15.50
"ORCL","Oracle Corporation","Technology","Software - Infrastructure",262764.96,20.31,1.34%,17.10%,1.80%,2769.00,41.80%,-0.08%,46.10%,-2.32%,1.86%,80.20%,37.80%,1.08%,-0.93%,7.50%,21.42%,67.30%,47.80%,0.80,1.68%,-0.28%,2.77%,16.51%,-3.66%,12.51%,-3.66%,71.58%,53.89,2.90,95.33,-0.29%,6235216,89.32
"ORGN","Origin Materials, Inc.","Basic Materials","Chemicals",984.16,,,,,67.55,1.00%,9.20%,28.60%,23.74%,,,,-5.23%,16.12%,30.98%,-28.18%,-27.96%,-33.58%,,5.65%,10.07%,9.67%,-13.45%,-7.20%,31.51%,-46.68%,45.90%,59.45,2.50,7.47,5.81%,2003891,15.25
"ORGO","Organogenesis Holdings Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",1397.27,23.69,,199.90%,,128.55,93.90%,-7.33%,40.60%,3.58%,14.60%,76.00%,16.20%,-3.60%,0.92%,-21.50%,-34.27%,155.58%,45.95%,1.34,5.06%,-4.78%,-18.04%,-33.65%,-39.37%,10.08%,-56.69%,147.27%,37.75,1.20,10.54,-4.09%,804053,24.00
"ORGS","Orgenesis Inc.","Healthcare","Biotechnology",89.94,,,-27.90%,3.60%,24.27,5.46%,0.00%,19.70%,-1.82%,1.14%,,,-5.15%,-18.87%,-23.67%,-20.04%,-22.75%,-14.00%,1.15,5.21%,-16.45%,-20.86%,-29.59%,-30.76%,-1.05%,-54.70%,-1.05%,28.33,2.00,3.76,-2.84%,74955,9.00
"ORI","Old Republic International Corporation","Financial","Insurance - Diversified",7832.33,5.42,3.42%,4.80%,4.90%,301.58,0.50%,-38.53%,75.20%,-0.33%,1.67%,,13.70%,0.70%,5.31%,4.89%,5.01%,54.83%,46.43%,0.88,2.12%,0.78%,5.42%,11.76%,-3.07%,15.92%,-3.07%,61.37%,56.30,2.30,25.71,-0.19%,1107813,30.00
"ORIC","ORIC Pharmaceuticals, Inc.","Healthcare","Biotechnology",684.41,,,,,39.01,0.10%,-65.80%,98.20%,2.01%,7.46%,,,-0.86%,13.25%,-9.15%,-27.74%,-30.89%,-48.98%,,6.26%,8.53%,-8.03%,-22.45%,-35.21%,45.26%,-57.61%,45.26%,53.26,1.30,17.30,0.17%,92914,32.14
"ORLA","Orla Mining Ltd.","Basic Materials","Gold",1062.46,,,,,237.69,42.51%,0.00%,28.38%,,3.48%,,,16.41%,39.69%,22.13%,1.82%,-7.70%,-17.07%,,5.61%,15.12%,19.01%,10.18%,-8.60%,50.18%,-29.64%,50.18%,63.23,,4.25,-4.92%,103900,
"ORLY","O'Reilly Automotive, Inc.","Consumer Cyclical","Specialty Retail",43664.44,22.59,,20.70%,7.80%,68.61,0.40%,-45.23%,83.70%,-0.58%,1.38%,52.50%,21.60%,1.33%,2.14%,8.88%,20.19%,41.36%,44.07%,1.00,1.82%,-0.21%,2.85%,14.59%,-4.20%,10.69%,-4.20%,51.16%,53.40,2.20,640.97,-1.69%,375653,692.00
"ORMP","Oramed Pharmaceuticals Inc.","Healthcare","Biotechnology",877.18,,,3.50%,,29.93,3.70%,-17.06%,17.20%,14.83%,3.25%,,,-5.27%,23.13%,78.35%,148.25%,964.62%,552.83%,1.82,7.80%,6.01%,17.83%,81.67%,-13.60%,49.69%,-13.60%,1005.48%,56.77,1.50,27.25,-1.55%,430361,28.00
"ORN","Orion Group Holdings, Inc.","Industrials","Engineering & Construction",155.60,,,33.70%,8.80%,30.98,8.30%,0.00%,67.10%,-4.01%,0.91%,9.20%,0.70%,4.60%,7.07%,-8.09%,-16.81%,30.21%,0.81%,0.86,3.78%,6.29%,-0.10%,-11.28%,-15.17%,17.70%,-26.24%,32.26%,56.30,2.50,4.92,-1.60%,155178,6.25
"ORPH","Orphazyme A/S","Healthcare","Biotechnology",138.18,,,,,34.90,,,2.20%,-1.52%,1.43%,,,-2.01%,-2.74%,-20.04%,-31.40%,-61.78%,-63.56%,,4.88%,-2.66%,-7.26%,-46.67%,-28.78%,3.44%,-94.97%,3.44%,43.50,4.00,3.91,0.00%,787646,1.00
"ORRF","Orrstown Financial Services, Inc.","Financial","Banks - Regional",282.40,7.57,3.07%,19.90%,20.90%,10.98,1.30%,-10.54%,45.00%,-1.52%,0.66%,,93.50%,-1.32%,4.52%,6.45%,-0.80%,50.00%,49.55%,0.97,1.78%,-1.47%,0.80%,3.25%,-6.07%,7.74%,-7.60%,54.30%,44.74,2.50,23.94,-3.27%,27099,27.25
"ORTX","Orchard Therapeutics plc","Healthcare","Biotechnology",194.86,,,,,127.38,0.12%,0.00%,64.20%,-2.29%,7.27%,81.10%,,-15.51%,-25.47%,-38.52%,-70.52%,-64.97%,-63.43%,,5.76%,-20.76%,-31.83%,-67.02%,-51.14%,-0.67%,-83.48%,-0.67%,26.90,1.70,1.50,-5.06%,829465,10.50
"OSAT","Orbsat Corp.","Technology","Communication Equipment",33.05,,,,7.60%,2.48,4.90%,0.00%,1.80%,83.10%,,24.90%,-37.40%,-6.54%,4.17%,-1.77%,-63.77%,-85.19%,-61.54%,3.22,6.09%,-4.47%,-5.06%,-48.46%,-35.56%,7.17%,-82.07%,26.41%,43.23,,4.93,-1.40%,38327,
"OSBC","Old Second Bancorp, Inc.","Financial","Banks - Regional",392.72,10.80,1.47%,15.20%,8.90%,28.71,3.80%,9.18%,72.80%,-1.46%,2.27%,,99.60%,-1.95%,3.04%,13.75%,-2.16%,35.70%,34.36%,1.27,2.12%,-1.38%,2.85%,5.53%,-5.24%,19.40%,-6.72%,42.95%,48.65,1.80,13.48,-0.66%,68016,15.60
"OSCR","Oscar Health, Inc.","Healthcare","Healthcare Plans",2536.56,,,,,208.16,0.10%,,76.40%,-12.79%,3.58%,,-27.90%,-26.63%,-19.50%,-7.73%,-49.21%,,-65.72%,,5.31%,-26.54%,-28.36%,-43.89%,-38.12%,-1.27%,-68.41%,-1.27%,22.22,2.30,11.69,-2.01%,1047947,19.50
"OSCV","Opus Small Cap Value Plus ETF","Financial","Exchange Traded Fund",,,0.75%,,,,,,,,,,,-0.04%,5.17%,11.71%,10.58%,34.75%,28.32%,,0.78%,2.00%,5.72%,9.39%,-0.86%,13.12%,-0.86%,35.80%,66.41,,35.82,-0.33%,13015,
"OSG","Overseas Shipholding Group, Inc.","Energy","Oil & Gas Midstream",167.56,,,-16.90%,-2.20%,90.81,1.40%,14.58%,44.50%,3.33%,0.99%,43.70%,-9.10%,-0.50%,-1.49%,-21.34%,-14.22%,-4.78%,-7.01%,0.40,2.81%,-4.38%,-6.82%,-16.00%,-16.81%,0.00%,-36.51%,0.00%,37.55,,1.93,-3.02%,423505,
"OSH","Oak Street Health, Inc.","Healthcare","Medical Care Facilities",9383.07,,,,,221.17,5.60%,-34.61%,87.70%,2.34%,7.65%,3.90%,-18.20%,9.32%,-2.36%,-13.23%,-32.94%,-10.12%,-33.62%,,5.64%,-9.56%,-11.87%,-26.91%,-26.95%,13.10%,-40.36%,13.10%,42.63,1.70,39.55,-2.59%,1546907,58.39
"OSI","Osiris Acquisition Corp.","Financial","Shell Companies",279.45,,,,,28.75,9.00%,0.00%,12.50%,402.10%,0.01%,,,-0.41%,-0.10%,1.14%,,,-0.51%,,0.54%,-0.34%,-0.03%,0.18%,-2.02%,1.46%,-2.02%,1.46%,46.06,,9.70,-0.21%,847,
"OSIS","OSI Systems, Inc.","Technology","Electronic Components",1746.61,21.37,,25.30%,6.70%,17.95,6.80%,-8.18%,98.70%,-0.97%,6.64%,36.20%,10.50%,2.21%,3.28%,-3.49%,2.66%,11.65%,4.32%,0.70,1.94%,2.82%,2.86%,0.84%,-1.45%,8.09%,-4.68%,15.61%,63.74,2.00,97.45,0.21%,102546,123.17
"OSK","Oshkosh Corporation","Industrials","Farm & Heavy Construction Machinery",7850.08,16.88,1.15%,10.20%,2.40%,68.78,0.50%,-12.56%,92.00%,0.69%,2.44%,15.80%,6.20%,-0.09%,13.69%,1.57%,-13.49%,46.05%,33.69%,1.46,2.53%,1.92%,5.39%,-2.70%,-5.38%,18.01%,-17.77%,49.11%,56.36,1.90,113.04,-1.76%,665327,126.82
"OSMT","Osmotica Pharmaceuticals plc","Healthcare","Biotechnology",136.49,,,,,62.77,1.20%,0.00%,6.30%,-1.24%,0.66%,66.10%,-92.90%,-12.64%,-15.43%,-56.91%,-48.21%,-73.46%,-61.41%,,5.54%,-7.09%,-27.22%,-46.00%,-50.88%,13.25%,-73.20%,13.25%,37.11,2.00,1.71,7.55%,1365421,6.00
"OSPN","OneSpan Inc.","Technology","Software - Application",778.79,,,-16.30%,-2.20%,39.63,9.90%,-7.47%,79.10%,-5.29%,4.34%,71.00%,-10.60%,-9.45%,-7.02%,1.28%,-22.24%,0.47%,-7.83%,0.51,3.02%,-7.39%,-4.28%,-18.80%,-12.13%,6.81%,-34.93%,6.81%,35.16,1.70,18.98,-0.42%,248358,30.67
"OSS","One Stop Systems, Inc.","Technology","Computer Hardware",105.22,36.99,,-18.10%,29.50%,18.64,3.50%,-20.44%,33.30%,-0.74%,0.75%,34.10%,,8.02%,14.11%,4.81%,-1.91%,145.02%,41.50%,1.97,4.17%,6.47%,7.28%,-3.78%,-8.03%,19.36%,-40.95%,155.00%,60.78,2.00,5.61,-0.88%,70201,8.40
"OSTK","Overstock.com, Inc.","Consumer Cyclical","Internet Retail",4450.05,34.50,,65.70%,9.00%,43.01,0.60%,-12.16%,81.80%,7.87%,11.74%,22.60%,4.20%,6.20%,35.07%,57.16%,44.07%,106.96%,125.77%,4.24,5.87%,9.58%,25.17%,30.71%,-4.55%,54.63%,-6.99%,123.42%,63.08,1.70,104.45,-3.55%,792589,131.17
"OSTRU","Oyster Enterprises Acquisition Corp.","Financial","Shell Companies",,,,,,,,,33.00%,,0.01%,,,-0.32%,0.22%,0.38%,2.23%,,-1.69%,,0.29%,0.20%,0.51%,0.15%,-0.20%,3.19%,-3.65%,3.19%,54.92,,10.02,0.22%,14549,
"OSUR","OraSure Technologies, Inc.","Healthcare","Medical Instruments & Supplies",722.27,,,-28.80%,7.50%,72.02,0.40%,0.00%,91.90%,0.79%,4.84%,55.20%,3.10%,5.38%,-3.51%,-0.49%,5.82%,-21.63%,-3.83%,-0.36,4.14%,-3.79%,-7.64%,-5.96%,-26.09%,6.70%,-37.08%,16.90%,44.55,2.30,10.03,-1.47%,425707,14.17
"OSW","OneSpaWorld Holdings Limited","Consumer Cyclical","Leisure",828.37,,,,,90.85,1.90%,-2.81%,,4.39%,13.04%,-20.70%,,-6.81%,1.25%,22.28%,6.77%,37.70%,12.03%,2.47,3.27%,-4.16%,2.18%,4.41%,-11.99%,17.63%,-12.06%,37.28%,44.61,1.70,11.01,-3.08%,357729,13.50
