"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Gross Margin","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"MCS","The Marcus Corporation","Communication Services","Entertainment",639.18,,,-49.80%,-6.00%,31.42,2.00%,-7.94%,98.31%,2.94%,17.30%,35.60%,-34.00%,-4.98%,7.95%,38.06%,3.90%,79.91%,50.15%,1.80,3.49%,-1.04%,6.75%,4.23%,-11.47%,34.79%,-20.03%,79.64%,50.07,1.70,19.76,-2.37%,277436,27.00
"MCW","Mister Car Wash, Inc.","Consumer Cyclical","Personal Services",5374.84,,,,,264.27,1.40%,-90.94%,94.00%,-2.53%,,,,-4.25%,-0.73%,-10.59%,,,-13.45%,,3.85%,-7.76%,-6.35%,-12.29%,-13.18%,2.63%,-30.79%,2.63%,35.10,2.40,16.95,-3.53%,606466,23.50
"MCY","Mercury General Corporation","Financial","Insurance - Property & Casualty",2926.29,7.54,4.83%,38.10%,4.70%,55.37,52.01%,0.00%,42.60%,-0.19%,5.57%,,12.20%,-1.82%,-5.76%,-10.65%,-19.49%,16.21%,0.23%,0.41,2.34%,-5.49%,-7.33%,-14.16%,-12.58%,0.49%,-24.03%,16.57%,33.61,3.50,51.57,-1.45%,250023,65.00
"MD","MEDNAX, Inc.","Healthcare","Medical Care Facilities",2256.59,31.24,,-15.20%,-9.00%,85.06,2.20%,-7.29%,,-3.14%,2.59%,,8.30%,-6.68%,-1.39%,-20.05%,-16.87%,38.34%,7.05%,2.08,3.55%,-6.05%,-7.17%,-10.29%,-14.22%,0.39%,-27.62%,36.90%,35.08,3.00,25.82,-1.71%,374145,28.18
"MDB","MongoDB, Inc.","Technology","Software - Infrastructure",36372.63,,,-24.70%,55.30%,63.43,2.90%,-18.45%,91.40%,2.93%,7.19%,69.80%,-35.80%,3.48%,12.55%,54.43%,101.50%,129.56%,58.14%,0.63,3.97%,5.70%,12.36%,49.19%,-3.43%,31.15%,-3.43%,139.39%,61.39,1.90,569.77,0.35%,498377,489.15
"MDC","M.D.C. Holdings, Inc.","Consumer Cyclical","Residential Construction",4076.22,6.75,3.87%,40.70%,15.40%,70.30,0.50%,-7.40%,66.00%,0.32%,2.28%,24.00%,14.20%,0.88%,2.54%,0.31%,-6.31%,18.06%,14.78%,1.39,2.79%,0.74%,2.98%,-4.64%,-2.73%,11.87%,-20.15%,23.42%,53.05,2.50,50.99,-1.28%,328366,67.40
"MDGL","Madrigal Pharmaceuticals, Inc.","Healthcare","Biotechnology",1441.95,,,-62.80%,,16.64,18.44%,0.00%,82.40%,-0.83%,9.98%,,,-9.30%,5.04%,3.51%,-35.77%,-26.90%,-25.02%,1.15,5.36%,-4.22%,-0.62%,-19.29%,-19.55%,11.09%,-42.22%,11.09%,43.12,2.00,82.40,-1.14%,106440,170.08
"MDGS","Medigus Ltd.","Healthcare","Medical Devices",31.62,,,,,23.78,1.87%,0.00%,3.17%,,,,,-10.14%,-13.07%,-3.62%,-21.76%,-34.16%,-30.37%,,5.63%,-12.00%,-12.58%,-28.95%,-26.97%,-1.52%,-68.97%,-1.52%,34.57,,1.30,-2.26%,325764,
"MDIA","MediaCo Holding Inc.","Communication Services","Broadcasting",58.56,,,,,7.20,26.00%,-6.68%,21.80%,-0.59%,2.02%,87.20%,11.60%,-10.65%,-18.10%,-1.56%,120.70%,141.92%,141.46%,,9.40%,-28.26%,-32.24%,0.37%,-55.86%,-8.43%,-68.16%,144.59%,33.96,,5.54,-11.92%,72464,
"MDIV","First Trust Multi-Asset Diversified Income Index Fund","Financial","Exchange Traded Fund",,,4.83%,,,,,,,,,,,-1.08%,-2.59%,0.30%,-1.84%,12.20%,10.11%,,0.77%,-1.73%,-1.03%,-0.59%,-3.12%,1.67%,-5.54%,12.12%,35.11,,16.47,-0.48%,74027,
"MDJH","MDJM Ltd","Real Estate","Real Estate Services",37.50,,,,,11.68,87.54%,0.00%,0.70%,,0.02%,,-1.60%,-11.11%,-28.77%,-43.17%,-36.33%,-6.31%,-25.71%,,7.30%,-16.56%,-22.22%,-34.67%,-35.74%,4.23%,-62.79%,4.23%,33.09,,3.20,2.56%,1422,
"MDLZ","Mondelez International, Inc.","Consumer Defensive","Confectioners",86532.91,19.89,2.25%,-11.10%,-2.20%,1399.00,0.10%,-81.50%,79.30%,0.82%,0.98%,39.80%,15.10%,-0.21%,3.40%,-1.81%,-1.61%,7.93%,6.62%,0.72,1.23%,-1.96%,-0.15%,-0.18%,-4.56%,5.02%,-7.74%,14.38%,41.59,2.00,60.52,-2.92%,10486692,70.48
"MDNA","Medicenna Therapeutics Corp.","Healthcare","Biotechnology",151.67,,,-32.60%,,53.74,30.27%,0.00%,9.26%,,0.64%,,,10.07%,-12.84%,7.69%,-35.07%,-40.27%,-52.14%,0.39,7.73%,-0.74%,-9.99%,-30.58%,-26.19%,11.28%,-68.27%,17.30%,45.99,,2.17,-3.12%,54832,
"MDP","Meredith Corporation","Communication Services","Publishing",2386.77,35.29,,53.00%,12.50%,46.20,0.40%,0.00%,86.20%,-3.31%,5.32%,65.30%,17.70%,1.17%,0.75%,37.85%,66.74%,221.82%,206.56%,2.06,0.50%,0.94%,7.79%,43.87%,-0.14%,46.95%,-0.14%,235.60%,74.59,2.70,58.90,0.07%,506483,55.00
"MDRR","Medalist Diversified REIT, Inc.","Real Estate","REIT - Diversified",17.11,,1.82%,,,16.05,0.60%,-94.32%,8.50%,-0.15%,0.30%,53.00%,-29.80%,-3.08%,-11.29%,0.00%,-22.54%,-50.23%,-49.54%,,4.77%,-5.33%,-7.41%,-25.97%,-16.54%,0.91%,-67.35%,4.72%,40.67,2.00,1.11,0.91%,76081,3.00
"MDRX","Allscripts Healthcare Solutions, Inc.","Healthcare","Health Information Services",2040.31,,,17.33%,1.60%,123.89,2.60%,-15.11%,,-1.93%,11.72%,38.40%,4.10%,8.06%,20.49%,8.06%,-0.06%,35.52%,18.91%,1.05,3.65%,15.01%,19.92%,6.85%,-1.24%,31.14%,-9.97%,39.09%,81.43,2.50,17.11,-0.35%,2486867,18.25
"MDT","Medtronic plc","Healthcare","Medical Devices",158720.35,41.04,2.14%,0.80%,0.90%,1344.50,0.23%,-5.89%,83.50%,0.27%,0.67%,66.90%,13.80%,-1.60%,-3.38%,-9.41%,-7.56%,7.49%,0.45%,0.79,1.70%,-3.06%,-5.76%,-6.03%,-12.50%,1.41%,-13.74%,7.94%,33.60,1.90,117.22,-0.38%,7257838,145.20
"MDU","MDU Resources Group, Inc.","Basic Materials","Building Materials",5778.39,14.14,3.01%,16.70%,6.60%,201.34,0.10%,-52.76%,69.60%,-1.71%,1.06%,87.10%,10.20%,-2.69%,-9.39%,-12.75%,-16.56%,13.58%,7.33%,0.77,2.02%,-4.51%,-5.61%,-9.26%,-9.96%,1.49%,-18.70%,17.21%,37.32,1.80,28.47,0.71%,1271095,35.00
"MDVA","Modiv Inc.","Real Estate","REIT - Diversified",,,,,,,,,,,,,,0.23%,-0.16%,,,,3.00%,,0.52%,0.63%,0.70%,0.70%,-0.96%,5.33%,-0.96%,5.33%,59.32,,25.90,0.54%,1626,
"MDVL","MedAvail Holdings, Inc","Healthcare","Drug Manufacturers - Specialty & Generic",67.12,,,24.90%,144.80%,33.56,1.11%,0.00%,92.10%,0.10%,1.40%,24.00%,,-15.97%,-29.33%,-32.43%,-82.91%,-82.43%,-86.71%,1.08,5.98%,-20.78%,-29.71%,-78.76%,-48.97%,1.54%,-90.48%,1.54%,20.99,2.00,1.98,-1.00%,68665,8.75
"MDWD","MediWound Ltd.","Healthcare","Biotechnology",74.65,,,19.30%,105.00%,27.21,42.80%,0.00%,18.10%,22.70%,2.62%,39.20%,-34.70%,-10.34%,-21.43%,-18.98%,-19.09%,-23.94%,-22.70%,1.53,6.07%,-16.94%,-16.74%,-32.33%,-28.43%,3.61%,-53.86%,3.61%,32.28,1.70,2.87,0.35%,94591,6.92
"MDXG","MiMedx Group, Inc.","Healthcare","Medical Devices",847.31,,,-37.80%,5.80%,110.72,2.20%,-0.38%,59.20%,0.17%,2.90%,83.30%,-9.40%,-6.72%,6.86%,-39.15%,-20.93%,14.91%,-15.97%,1.96,5.77%,1.91%,11.54%,-23.71%,-50.73%,45.85%,-51.66%,45.85%,51.38,2.00,7.73,1.31%,466632,13.83
"MDY","SPDR S&P MIDCAP 400 ETF Trust","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-0.25%,3.67%,7.76%,7.23%,35.32%,25.24%,,1.07%,0.45%,4.00%,6.77%,-1.87%,10.60%,-1.87%,35.49%,57.51,,523.58,-0.44%,655854,
"MDYG","SPDR S&P 400 Mid Cap Growth ETF","Financial","Exchange Traded Fund",,,0.59%,,,,,,,,,,,-0.10%,4.32%,7.95%,9.86%,29.60%,19.86%,,1.03%,0.70%,4.50%,7.39%,-1.46%,11.26%,-1.46%,29.81%,60.80,,83.08,-0.02%,53439,
"MDYV","SPDR S&P 400 Mid Cap Value ETF","Financial","Exchange Traded Fund",,,1.50%,,,,,,,,,,,-0.40%,3.23%,7.43%,4.64%,40.41%,30.04%,,1.08%,0.26%,3.55%,6.01%,-2.28%,11.15%,-2.28%,39.98%,54.48,,71.55,-0.86%,85017,
"ME","23andMe Holding Co.","Healthcare","Diagnostics & Research",4283.86,,,,,63.57,2.70%,0.00%,64.30%,0.65%,,51.80%,-1.60%,-22.21%,-0.39%,16.65%,1.91%,,-11.11%,,8.62%,-15.98%,0.94%,-2.15%,-27.12%,33.65%,-45.10%,42.23%,42.10,2.00,9.97,-1.87%,2015877,14.00
"MEACU","Mercury Ecommerce Acquisition Corp.","Financial","Shell Companies",,,,,,,4.85%,,9.60%,,,,,1.69%,2.30%,2.92%,,,3.23%,,0.27%,-0.09%,0.45%,0.63%,-1.95%,1.72%,-1.95%,1.72%,49.49,,10.05,-1.76%,660,
"MEAR","iShares Short Maturity Municipal Bond ETF","Financial","Exchange Traded Fund",,,0.48%,,,,,,,,,,,-0.02%,-0.06%,-0.20%,-0.12%,-0.17%,-0.23%,,0.07%,-0.03%,-0.08%,-0.17%,-0.24%,0.10%,-0.87%,0.22%,44.01,,50.11,-0.02%,14372,
"MEC","Mayville Engineering Company, Inc.","Industrials","Metal Fabrication",322.27,45.88,,,,20.52,0.30%,19.37%,81.00%,-0.40%,1.53%,12.40%,2.30%,-7.87%,-19.12%,2.21%,-8.35%,38.12%,16.92%,,4.15%,-10.47%,-13.83%,-9.32%,-25.90%,13.54%,-30.01%,51.46%,28.63,1.00,15.51,-1.15%,40255,22.67
"MED","Medifast, Inc.","Consumer Cyclical","Personal Services",2549.63,16.37,2.60%,39.90%,27.90%,11.69,1.20%,-19.00%,90.00%,2.09%,5.19%,74.20%,14.70%,-4.45%,9.84%,-2.06%,-30.43%,29.52%,11.18%,1.46,3.85%,2.72%,6.32%,-10.69%,-6.70%,19.71%,-34.47%,30.67%,55.43,1.70,220.84,1.17%,101530,348.00
"MEDP","Medpace Holdings, Inc.","Healthcare","Diagnostics & Research",8098.20,46.81,,81.30%,20.90%,35.82,18.60%,-10.92%,78.20%,-1.19%,2.57%,29.50%,18.20%,2.40%,20.32%,26.86%,37.27%,83.87%,62.55%,1.30,2.90%,3.59%,13.24%,26.57%,-1.08%,27.97%,-1.08%,87.09%,66.46,2.40,227.01,0.33%,162855,201.00
"MEDS","TRxADE HEALTH, Inc.","Healthcare","Pharmaceutical Retailers",29.79,,,-46.30%,42.50%,8.16,0.50%,-2.19%,6.50%,3.77%,0.12%,38.30%,-70.70%,-6.31%,-15.12%,-20.75%,6.65%,-24.32%,-30.04%,1.23,4.27%,-9.80%,-19.05%,-26.50%,-31.21%,-0.54%,-65.99%,18.71%,22.07,1.70,3.68,-0.56%,26808,9.00
"MEG","Montrose Environmental Group, Inc.","Industrials","Waste Management",2274.89,,,,,26.22,8.90%,-23.67%,88.80%,13.62%,5.96%,32.30%,-0.20%,-0.66%,21.16%,65.17%,59.51%,122.19%,146.74%,,4.01%,5.63%,15.46%,42.13%,-5.32%,37.01%,-5.32%,190.94%,66.69,1.90,76.14,-0.33%,129562,69.00
"MEI","Methode Electronics, Inc.","Technology","Electronic Components",1809.53,13.84,1.19%,7.70%,6.10%,37.94,4.60%,-5.92%,95.96%,1.89%,2.29%,25.60%,13.40%,-1.67%,12.02%,0.34%,0.79%,31.15%,23.20%,1.19,2.50%,4.57%,8.39%,5.38%,-2.27%,16.07%,-5.59%,36.53%,63.82,3.00,47.39,0.49%,413795,49.00
"MEIP","MEI Pharma, Inc.","Healthcare","Biotechnology",315.15,,,5.80%,,112.68,0.40%,0.00%,72.00%,-0.65%,7.87%,97.40%,,-10.13%,1.79%,9.65%,-2.07%,2.16%,7.58%,1.44,4.91%,-6.57%,-3.99%,-11.00%,-16.52%,8.17%,-39.23%,15.83%,41.91,1.80,2.78,-2.11%,567870,10.67
"MELI","MercadoLibre, Inc.","Consumer Cyclical","Internet Retail",70627.52,908.93,,-14.90%,43.60%,49.60,8.23%,0.02%,82.60%,-1.22%,2.52%,42.10%,6.30%,-8.31%,-9.84%,-19.06%,5.78%,9.71%,-13.68%,1.43,3.39%,-9.69%,-14.23%,-12.31%,-27.11%,-1.89%,-30.63%,11.00%,34.82,1.90,1401.27,-3.10%,846810,2076.55
"MEOA","Minority Equality Opportunities Acquisition Inc.","Financial","Shell Companies",,,,,,,,,6.64%,,,,,-0.30%,,,,,-0.10%,,,0.42%,0.42%,0.42%,-0.50%,0.81%,-0.50%,0.81%,,,9.99,0.81%,1683,
"MEOH","Methanex Corporation","Basic Materials","Chemicals",3358.41,13.21,1.13%,-24.00%,3.60%,76.21,0.50%,0.00%,74.80%,6.34%,1.71%,21.10%,11.90%,-3.96%,-7.52%,44.09%,21.91%,15.92%,-4.25%,2.02,3.38%,-5.39%,-6.19%,11.22%,-18.36%,11.29%,-18.36%,45.80%,37.46,2.40,43.17,-2.15%,355614,45.83
"MERC","Mercer International Inc.","Basic Materials","Paper & Paper Products",751.80,8.82,2.34%,-17.30%,6.60%,65.99,1.50%,24.51%,50.80%,2.62%,2.36%,18.40%,12.00%,-0.72%,9.14%,-1.33%,-24.34%,43.97%,8.29%,1.77,4.61%,0.07%,-2.78%,-17.25%,-13.70%,13.24%,-40.63%,43.03%,47.22,2.40,10.77,-2.97%,168029,12.40
"MESA","Mesa Air Group, Inc.","Industrials","Airlines",296.11,8.39,,-6.80%,1.50%,35.77,2.40%,0.00%,66.50%,-1.72%,4.03%,17.50%,17.30%,-6.94%,8.06%,9.24%,-22.62%,63.41%,20.18%,,4.19%,-3.84%,-1.09%,-20.83%,-14.92%,6.69%,-55.11%,58.74%,43.43,2.20,7.81,-2.86%,450653,14.12
"MESO","Mesoblast Limited","Healthcare","Biotechnology",788.04,,,,-29.40%,129.46,,,3.40%,9.79%,1.06%,,,4.12%,1.44%,-7.87%,-15.96%,-44.80%,-25.56%,3.28,3.13%,-0.71%,2.16%,-17.43%,-14.23%,13.04%,-64.16%,13.04%,49.49,2.50,6.24,-1.27%,62693,14.25
"MET","MetLife, Inc.","Financial","Insurance - Life",52247.16,10.35,3.06%,10.50%,2.00%,854.90,0.10%,-0.93%,79.60%,0.67%,1.21%,,11.20%,-1.52%,-5.92%,3.55%,-3.17%,37.08%,33.46%,1.24,2.28%,-4.57%,-3.63%,-0.73%,-8.53%,5.18%,-9.65%,37.14%,36.25,2.00,61.15,-2.41%,6909036,72.64
"META","Roundhill Ball Metaverse ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,4.66%,11.38%,16.54%,,,11.38%,,1.72%,6.85%,11.89%,13.11%,-1.00%,22.91%,-1.00%,22.91%,73.93,,16.90,0.36%,5890740,
"METC","Ramaco Resources, Inc.","Basic Materials","Coking Coal",493.28,30.30,,-14.10%,,44.11,3.10%,-7.17%,65.50%,1.07%,1.55%,22.10%,3.50%,-14.69%,-23.10%,35.81%,125.25%,240.98%,287.15%,1.10,9.54%,-22.40%,-18.72%,44.32%,-44.52%,15.52%,-44.52%,315.36%,34.25,2.40,11.09,-0.54%,338934,14.85
"METX","Meten Holding Group Ltd.","Consumer Defensive","Education & Training Services",63.25,,,,,137.81,17.94%,0.00%,5.70%,-2.99%,9.11%,35.90%,-43.30%,-22.19%,42.99%,-11.39%,-67.90%,-85.70%,-77.05%,,20.92%,-18.20%,6.17%,-63.59%,-41.95%,54.46%,-89.87%,54.46%,45.62,2.00,0.43,-5.77%,35365380,3.00
"MEXX","Direxion Daily MSCI Mexico Bull 3X Shares","Financial","Exchange Traded Fund",,,0.25%,,,,,,,,,,,-6.34%,-14.75%,-7.99%,-3.21%,46.81%,23.86%,,2.61%,-9.32%,-10.84%,-2.72%,-20.95%,0.83%,-24.37%,55.00%,34.71,,77.61,-1.67%,7081,
"MF","Missfresh Limited","Consumer Defensive","Grocery Stores",943.10,,,,,235.45,,,15.00%,191.95%,5.78%,14.50%,-34.50%,6.99%,14.14%,-0.22%,,,-54.04%,,7.14%,11.38%,10.92%,-10.96%,-4.42%,28.98%,-58.73%,28.98%,61.57,2.00,4.54,2.25%,490519,10.47
"MFA","MFA Financial, Inc.","Real Estate","REIT - Mortgage",1948.50,6.68,7.97%,-31.70%,-20.00%,440.89,0.59%,0.00%,63.80%,0.09%,1.50%,73.00%,79.60%,-3.52%,-6.40%,-4.36%,-0.45%,23.31%,12.85%,1.69,1.77%,-2.55%,-4.06%,-1.02%,-8.13%,1.85%,-10.00%,26.00%,36.47,2.30,4.41,0.46%,3761189,4.90
"MFC","Manulife Financial Corporation","Financial","Insurance - Life",38794.28,7.33,4.49%,22.80%,17.00%,1946.00,0.01%,0.00%,53.70%,-1.48%,0.64%,,,-0.55%,-2.56%,2.06%,-3.74%,19.04%,11.22%,1.31,1.87%,-3.27%,-2.08%,-4.54%,-6.94%,5.46%,-13.21%,19.64%,41.58,1.50,19.31,-2.57%,3763047,23.61
"MFD","Macquarie/First Trust Global Infrastructure/Utilities Dividend & Income Fund","Financial","Closed-End Fund - Equity",84.36,,8.11%,,,8.55,22.15%,0.00%,39.13%,,,,,1.33%,0.92%,1.65%,0.00%,17.22%,17.92%,,0.93%,1.08%,2.13%,2.07%,-1.30%,6.02%,-4.64%,21.88%,63.08,,9.86,-0.10%,26943,
"MFDX","PIMCO RAFI Dynamic Multi-Factor International Equity ETF","Financial","Exchange Traded Fund",,,1.43%,,,,,,,,,,,-0.26%,-0.17%,1.96%,0.85%,15.81%,9.97%,,0.37%,-1.29%,-0.60%,0.72%,-3.68%,3.39%,-3.68%,15.21%,42.08,,29.74,-0.91%,1677,
"MFEM","PIMCO RAFI Dynamic Multi-Factor Emerging Markets Equity ETF","Financial","Exchange Traded Fund",,,1.37%,,,,,,,,,,,-0.59%,-1.74%,1.63%,-1.05%,18.31%,7.85%,,0.58%,-1.03%,-1.40%,-2.42%,-5.33%,2.16%,-7.55%,17.70%,43.06,,29.07,-0.63%,20801,
"MFG","Mizuho Financial Group, Inc.","Financial","Banks - Regional",32704.85,8.95,5.43%,3.59%,,12676.30,,,0.43%,,0.00%,,,-4.09%,-5.84%,-9.79%,-18.87%,-4.80%,1.18%,,1.55%,-5.35%,-9.02%,-13.10%,-16.78%,-1.56%,-21.18%,0.80%,31.49,3.00,2.53,-1.94%,605591,3.25
"MFGP","Micro Focus International plc","Technology","Software - Infrastructure",1812.25,,4.46%,,,336.30,0.01%,0.00%,14.10%,0.54%,0.42%,75.40%,-64.20%,1.32%,5.91%,-4.44%,-22.03%,11.85%,-5.78%,2.23,2.31%,2.01%,1.66%,-14.44%,-6.49%,10.58%,-34.92%,23.95%,52.06,3.00,5.33,-0.93%,459285,7.20
"MFH","Mercurity Fintech Holding Inc.","Consumer Cyclical","Internet Retail",33.31,,,68.90%,-33.60%,8.70,,,4.40%,71.77%,3.45%,29.90%,,2.31%,5.67%,3.81%,-42.90%,48.12%,16.07%,1.44,11.43%,8.93%,23.60%,-29.50%,-7.57%,62.09%,-73.97%,62.09%,57.58,,3.42,-3.39%,70391,
"MFIN","Medallion Financial Corp.","Financial","Credit Services",213.70,5.08,,-23.70%,27.70%,24.64,17.59%,0.00%,30.00%,-2.84%,0.61%,,80.20%,-1.18%,0.37%,-2.67%,-10.64%,94.90%,71.43%,2.81,3.26%,-3.52%,-1.30%,-0.17%,-9.45%,6.32%,-13.26%,96.19%,42.33,2.30,8.24,-1.90%,8340,11.00
"MFL","BlackRock MuniHoldings Investment Quality Fund","Financial","Closed-End Fund - Debt",552.91,41.69,3.98%,,,37.90,,,24.69%,,,,,-0.27%,1.60%,-1.82%,0.69%,5.88%,3.62%,,1.37%,-0.43%,-0.97%,-0.77%,-4.74%,2.77%,-5.05%,6.09%,44.72,,14.48,-0.75%,29535,
"MFM","MFS Municipal Income Trust","Financial","Closed-End Fund - Debt",288.31,5.88,4.29%,,,41.19,,,25.22%,,,,,-2.91%,0.94%,-3.18%,-2.23%,7.28%,4.79%,,1.21%,-0.59%,-0.68%,-0.45%,-3.45%,3.70%,-5.66%,7.69%,43.40,,7.00,0.00%,47723,
"MFMS","MFAM Small-Cap Growth ETF","Financial","Exchange Traded Fund",,,5.52%,,,,,,,,,,,-2.24%,-3.58%,-0.53%,5.15%,12.20%,0.22%,,1.28%,-3.48%,-3.20%,-2.20%,-6.49%,0.76%,-14.12%,11.62%,36.32,,38.50,-0.30%,6909,
"MFUS","PIMCO RAFI Dynamic Multi-Factor U.S. Equity ETF","Financial","Exchange Traded Fund",,,1.40%,,,,,,,,,,,-0.16%,2.64%,7.41%,10.04%,27.22%,22.76%,,0.51%,-0.43%,2.48%,6.90%,-2.49%,8.34%,-2.49%,27.57%,51.19,,41.00,-1.17%,1807,
"MFV","MFS Special Value Trust","Financial","Closed-End Fund - Debt",49.00,5.92,8.14%,,,7.25,,,3.57%,,,,,-2.03%,0.00%,6.12%,3.84%,19.29%,17.67%,,1.26%,-1.29%,-0.03%,3.08%,-3.16%,3.37%,-4.53%,25.23%,44.72,,6.75,-0.15%,18008,
"MG","Mistras Group, Inc.","Industrials","Security & Protection Services",261.68,67.52,,-43.70%,-3.80%,29.62,1.80%,-3.20%,50.60%,-1.67%,1.93%,29.50%,3.10%,-0.77%,-5.37%,-7.33%,-11.87%,79.96%,15.72%,2.01,4.18%,-6.20%,-7.19%,-11.40%,-21.43%,-0.22%,-29.43%,88.72%,39.76,2.60,8.87,-1.22%,72644,15.00
"MGA","Magna International Inc.","Consumer Cyclical","Auto Parts",26006.79,14.86,1.96%,-11.80%,0.30%,300.70,1.60%,0.00%,72.20%,-1.78%,0.59%,15.00%,6.20%,4.04%,3.90%,13.11%,-9.84%,43.53%,24.07%,1.53,2.56%,2.44%,5.55%,-1.59%,-4.70%,18.03%,-17.77%,43.71%,55.64,2.10,85.75,-2.38%,1274460,108.33
"MGC","Vanguard Mega Cap Index Fund ETF Shares","Financial","Exchange Traded Fund",,,1.25%,,,,,,,,,,,1.44%,3.89%,5.76%,13.85%,31.85%,25.15%,,0.67%,1.27%,4.30%,10.15%,-0.37%,10.30%,-0.37%,32.30%,66.86,,166.70,-0.19%,40275,
"MGEE","MGE Energy, Inc.","Utilities","Utilities - Diversified",2696.12,24.70,2.09%,4.70%,-0.90%,36.16,0.18%,0.72%,51.40%,-0.23%,0.64%,79.30%,20.40%,-5.34%,-2.95%,-10.13%,-1.80%,5.46%,5.83%,0.61,2.07%,-2.31%,-1.37%,0.57%,-7.38%,4.36%,-9.34%,19.37%,43.76,3.50,75.20,1.47%,66730,67.50
"MGF","MFS Government Markets Income Trust","Financial","Closed-End Fund - Debt",138.49,12.32,7.53%,,,32.59,,,37.22%,,,,,0.00%,0.00%,-3.63%,-1.39%,-7.61%,-7.41%,,0.78%,-0.29%,-1.22%,-2.90%,-3.85%,1.19%,-8.99%,1.19%,45.23,,4.25,0.00%,88583,
"MGI","MoneyGram International, Inc.","Financial","Credit Services",480.09,,,39.40%,-4.60%,96.00,1.00%,74.93%,68.70%,4.78%,4.18%,46.60%,3.50%,5.18%,-17.04%,-31.83%,-28.69%,-19.04%,7.78%,1.46,6.56%,-4.75%,-21.21%,-31.30%,-38.63%,13.04%,-53.72%,16.02%,39.76,2.70,5.72,-2.89%,3487783,9.56
"MGIC","Magic Software Enterprises Ltd.","Technology","Software - Application",1185.35,41.43,1.80%,7.10%,16.10%,49.05,58.10%,0.00%,24.00%,2.22%,0.05%,28.90%,10.50%,-1.21%,17.14%,26.69%,48.42%,65.65%,55.91%,1.38,2.78%,6.29%,13.95%,35.90%,-3.69%,32.37%,-3.69%,72.16%,66.98,1.70,24.55,0.61%,9653,22.00
"MGK","Vanguard Mega Cap Growth Index Fund ETF Shares","Financial","Exchange Traded Fund",,,0.53%,,,,,,,,,,,3.05%,6.22%,8.53%,22.55%,36.91%,28.90%,,1.05%,3.12%,6.63%,14.93%,0.39%,14.49%,0.39%,38.72%,72.73,,263.83,0.46%,388433,
"MGLN","Magellan Health, Inc.","Healthcare","Healthcare Plans",2493.71,,,-33.40%,-0.10%,26.25,0.30%,0.00%,99.79%,4.34%,6.40%,3.00%,0.40%,-0.11%,-0.08%,0.17%,0.28%,15.15%,14.33%,1.04,0.48%,-0.23%,-0.15%,0.34%,-4.81%,14.03%,-4.81%,23.10%,41.35,3.00,94.58,-0.14%,205960,95.00
"MGM","MGM Resorts International","Consumer Cyclical","Resorts & Casinos",20941.05,34.05,0.02%,-19.60%,-10.90%,478.40,0.50%,-8.49%,66.80%,-0.90%,3.43%,46.10%,19.00%,-2.40%,-5.82%,15.44%,11.66%,64.73%,40.69%,2.37,3.02%,-5.90%,-2.85%,6.93%,-13.46%,12.86%,-13.46%,71.69%,40.24,2.50,44.28,-0.11%,6137656,55.17
"MGNI","Magnite, Inc.","Communication Services","Advertising Agencies",2774.79,1629.23,,-1.02%,-2.30%,131.50,3.80%,-9.28%,65.70%,1.06%,10.22%,59.90%,-19.70%,-7.55%,-30.05%,-14.60%,-25.84%,75.62%,-31.03%,2.19,5.85%,-16.13%,-24.78%,-40.11%,-36.66%,-0.72%,-68.10%,70.03%,30.99,2.00,20.54,-3.02%,1956494,41.00
"MGNX","MacroGenics, Inc.","Healthcare","Biotechnology",1181.49,,,-31.30%,0.80%,61.17,0.20%,,95.40%,0.11%,5.37%,98.50%,,-4.09%,-0.52%,-12.51%,-35.75%,-13.42%,-15.88%,2.05,5.12%,-7.81%,-11.09%,-26.95%,-33.96%,-0.22%,-49.15%,2.15%,36.60,1.80,18.55,-3.54%,3956967,35.33
"MGP","MGM Growth Properties LLC","Real Estate","REIT - Diversified",6252.02,29.10,5.22%,16.99%,,156.80,0.20%,0.00%,96.10%,-0.71%,1.62%,,64.10%,0.54%,-3.41%,0.33%,11.54%,29.24%,25.97%,0.88,1.80%,-2.95%,-3.41%,4.06%,-7.14%,0.68%,-10.91%,28.61%,40.49,2.20,38.48,-2.41%,892502,40.75
"MGPI","MGP Ingredients, Inc.","Consumer Defensive","Packaged Foods",1594.48,21.25,0.63%,9.90%,3.80%,21.98,0.20%,-50.39%,80.50%,1.14%,20.11%,31.70%,17.20%,8.29%,14.30%,21.10%,12.98%,78.78%,61.50%,1.28,4.79%,4.94%,9.80%,13.30%,-6.63%,21.53%,-6.63%,78.08%,57.43,2.70,74.24,-2.32%,224562,82.00
